W,L,qp,qr,seed,v_ref,r_robot,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio
1.8,50.0,10.0,0.0,16,1.39,0.48,1.3530506201810204,5966,0.0690509259259252,40,41,1.025
1.8,50.0,10.0,0.0,20,1.39,0.48,1.3307738896365713,5944,0.0687962962962961,40,39,0.975
1.8,50.0,10.0,0.0,24,1.39,0.48,1.3243314808761226,6118,0.0708101851851852,40,41,1.025
1.8,50.0,10.0,0.0,28,1.39,0.48,1.3297192513368965,5984,0.0692592592592587,40,38,0.95
1.8,50.0,20.0,0.0,2,1.39,0.48,1.176978970268301,13790,0.159606481481485,80,78,0.975
1.8,50.0,20.0,0.0,6,1.39,0.48,1.2438853699984442,12946,0.1498379629629687,80,80,1.0
1.8,50.0,20.0,0.0,10,1.39,0.48,1.2215376490115888,13254,0.1534027777777818,80,79,0.9875
1.8,50.0,20.0,0.0,14,1.39,0.48,1.2139661092863896,13396,0.1550462962962998,80,77,0.9625
1.8,50.0,20.0,0.0,18,1.39,0.48,1.2454235321420846,12927,0.1496180555555598,80,80,1.0
1.8,50.0,20.0,0.0,22,1.39,0.48,1.2747463305679994,12536,0.1450925925925942,80,79,0.9875
1.8,50.0,20.0,0.0,26,1.39,0.48,1.2403650248186568,13095,0.1515625000000041,80,82,1.025
1.8,50.0,30.0,0.0,0,1.39,0.48,1.12191773407899,22172,0.256620370370366,120,126,1.05
1.8,50.0,30.0,0.0,4,1.39,0.48,1.1426030155459663,21356,0.2471759259259268,120,118,0.9833333333333332
1.8,50.0,30.0,0.0,8,1.39,0.48,1.1137559775926125,21957,0.2541319444444439,120,121,1.0083333333333333
1.8,50.0,30.0,0.0,12,1.39,0.48,1.1307006805827913,21893,0.2533912037037029,120,122,1.0166666666666666
1.8,50.0,30.0,0.0,16,1.39,0.48,1.1214408493428267,21758,0.2518287037037037,120,122,1.0166666666666666
1.8,50.0,30.0,0.0,20,1.39,0.48,1.1341683338761854,21493,0.2487615740740745,120,117,0.975
1.8,50.0,30.0,0.0,24,1.39,0.48,1.1087484684848223,22037,0.2550578703703686,120,116,0.9666666666666668
1.8,50.0,30.0,0.0,28,1.39,0.48,1.1141295010052463,21884,0.2532870370370357,120,121,1.0083333333333333
1.8,50.0,40.0,0.0,2,1.39,0.48,0.969858400761547,33616,0.3890740740740728,160,150,0.9375
1.8,50.0,40.0,0.0,6,1.39,0.48,1.0261696403723266,32339,0.3742939814814814,160,159,0.99375
1.8,50.0,40.0,0.0,10,1.39,0.48,1.068663825357047,30737,0.3557523148148196,160,160,1.0
1.8,50.0,40.0,0.0,14,1.39,0.48,1.0014151491965764,32675,0.3781828703703692,160,160,1.0
1.8,50.0,40.0,0.0,18,1.39,0.48,1.0024035061206211,33085,0.3829282407407394,160,159,0.99375
1.8,50.0,40.0,0.0,22,1.39,0.48,1.02159688140647,32194,0.3726157407407415,160,157,0.98125
1.8,50.0,40.0,0.0,26,1.39,0.48,1.0055734022586076,32499,0.3761458333333334,160,158,0.9875
1.8,50.0,50.0,0.0,0,1.39,0.48,0.8782125540843757,45993,0.5323263888888854,200,195,0.975
1.8,50.0,50.0,0.0,4,1.39,0.48,0.8963797297883829,46038,0.53284722222222,200,196,0.98
1.8,50.0,50.0,0.0,8,1.39,0.48,0.8199472257880525,49077,0.5680208333333316,200,191,0.955
1.8,50.0,50.0,0.0,12,1.39,0.48,0.8883856453505907,46006,0.5324768518518588,200,197,0.985
1.8,50.0,50.0,0.0,16,1.39,0.48,0.8872560520422056,46885,0.5426504629629716,200,196,0.98
1.8,50.0,50.0,0.0,20,1.39,0.48,0.8678942153638683,47436,0.5490277777777756,200,195,0.975
1.8,50.0,50.0,0.0,24,1.39,0.48,0.915912487363224,45502,0.5266435185185181,200,199,0.995
1.8,50.0,50.0,0.0,28,1.39,0.48,0.8135198807156927,50300,0.5821759259259265,200,196,0.98
1.8,50.0,60.0,0.0,2,1.39,0.48,0.5268760151597033,84962,0.9833564814814812,198,195,0.9848484848484848
1.8,50.0,60.0,0.0,6,1.39,0.48,0.4629030311469754,43086,0.4986805555555573,0,37,1.0
1.8,50.0,60.0,0.0,10,1.39,0.48,0.826011376609858,49927,0.5778587962963012,218,196,0.8990825688073395
1.8,50.0,60.0,0.0,14,1.39,0.48,0.8127803531326769,48537,0.5617708333333342,232,171,0.7370689655172413
1.8,50.0,60.0,0.0,18,1.39,0.48,0.6305071284616087,66985,0.7752893518518472,140,186,1.3285714285714283
1.8,50.0,60.0,0.0,22,1.39,0.48,0.8230308057476697,39181,0.4534837962962946,70,113,1.6142857142857143
1.8,50.0,60.0,0.0,26,1.39,0.48,0.7667438830172241,55256,0.6395370370370305,174,198,1.137931034482759
2.1,50.0,10.0,0.0,0,1.39,0.48,1.2732283589175604,6319,0.0626884920634929,40,42,1.05
2.1,50.0,10.0,0.0,4,1.39,0.48,1.3305131147540956,6100,0.0605158730158735,40,41,1.025
2.1,50.0,10.0,0.0,8,1.39,0.48,1.3011690852763826,6133,0.0608432539682541,40,40,1.0
2.1,50.0,10.0,0.0,12,1.39,0.48,1.318313953488378,6020,0.0597222222222223,40,40,1.0
2.1,50.0,10.0,0.0,16,1.39,0.48,1.3687277701778338,5848,0.0580158730158735,40,41,1.025
2.1,50.0,10.0,0.0,20,1.39,0.48,1.3454502127659198,5875,0.0582837301587308,40,39,0.975
2.1,50.0,10.0,0.0,24,1.39,0.48,1.3411155444721747,6015,0.0596726190476195,40,41,1.025
2.1,50.0,10.0,0.0,28,1.39,0.48,1.337851727042962,5935,0.0588789682539689,40,38,0.95
2.1,50.0,20.0,0.0,2,1.39,0.48,1.226753671714466,13141,0.1303670634920635,80,78,0.975
2.1,50.0,20.0,0.0,6,1.39,0.48,1.2756029950613004,12554,0.1245436507936505,80,79,0.9875
2.1,50.0,20.0,0.0,10,1.39,0.48,1.2394300557719775,13089,0.1298511904761896,80,78,0.975
2.1,50.0,20.0,0.0,14,1.39,0.48,1.2592650054850734,12762,0.1266071428571428,80,77,0.9625
2.1,50.0,20.0,0.0,18,1.39,0.48,1.2795544554455929,12524,0.1242460317460308,80,81,1.0125
2.1,50.0,20.0,0.0,22,1.39,0.48,1.3126528248821605,12089,0.1199305555555562,80,79,0.9875
2.1,50.0,20.0,0.0,26,1.39,0.48,1.2721257106759525,12664,0.1256349206349196,80,81,1.0125
2.1,50.0,30.0,0.0,0,1.39,0.48,1.1875892160685906,20512,0.2034920634920701,120,124,1.0333333333333334
2.1,50.0,30.0,0.0,4,1.39,0.48,1.243761429758902,19248,0.1909523809523861,120,119,0.9916666666666668
2.1,50.0,30.0,0.0,8,1.39,0.48,1.190137893807102,20378,0.2021626984127054,120,122,1.0166666666666666
2.1,50.0,30.0,0.0,12,1.39,0.48,1.2278987341771477,19750,0.1959325396825453,120,121,1.0083333333333333
2.1,50.0,30.0,0.0,16,1.39,0.48,1.221721440544546,19687,0.1953075396825453,120,120,1.0
2.1,50.0,30.0,0.0,20,1.39,0.48,1.2237112930289809,19667,0.1951091269841321,120,117,0.975
2.1,50.0,30.0,0.0,24,1.39,0.48,1.2096635579623225,19944,0.1978571428571497,120,117,0.975
2.1,50.0,30.0,0.0,28,1.39,0.48,1.214558374618375,19983,0.1982440476190529,120,123,1.025
2.1,50.0,40.0,0.0,2,1.39,0.48,1.1104523491312728,29181,0.2894940476190534,160,156,0.975
2.1,50.0,40.0,0.0,6,1.39,0.48,1.201695293330434,26898,0.2668452380952425,160,158,0.9875
2.1,50.0,40.0,0.0,10,1.39,0.48,1.166518352924159,27734,0.2751388888888896,160,164,1.025
2.1,50.0,40.0,0.0,14,1.39,0.48,1.1489290567116457,27966,0.2774404761904771,160,158,0.9875
2.1,50.0,40.0,0.0,18,1.39,0.48,1.1671094173319907,27683,0.2746329365079407,160,158,0.9875
2.1,50.0,40.0,0.0,22,1.39,0.48,1.1672558776864073,27732,0.2751190476190525,160,161,1.00625
2.1,50.0,40.0,0.0,26,1.39,0.48,1.13836538802119,28233,0.2800892857142878,160,159,0.99375
2.1,50.0,50.0,0.0,0,1.39,0.48,1.043439962671066,38576,0.3826984126984242,200,198,0.99
2.1,50.0,50.0,0.0,4,1.39,0.48,1.0977915924961537,36515,0.3622519841269966,200,198,0.99
2.1,50.0,50.0,0.0,8,1.39,0.48,1.0228903814472403,39455,0.3914186507936629,200,199,0.995
2.1,50.0,50.0,0.0,12,1.39,0.48,1.1040949506037254,36440,0.3615079365079506,200,201,1.005
2.1,50.0,50.0,0.0,16,1.39,0.48,1.1029309779041134,36568,0.3627777777777972,200,200,1.0
2.1,50.0,50.0,0.0,20,1.39,0.48,1.0695789501718662,37549,0.372509920634935,200,200,1.0
2.1,50.0,50.0,0.0,24,1.39,0.48,1.1381858034059278,35586,0.3530357142857291,200,198,0.99
2.1,50.0,50.0,0.0,28,1.39,0.48,1.070818215281038,38034,0.3773214285714379,200,204,1.02
2.1,50.0,60.0,0.0,2,1.39,0.48,0.7416318176958152,65473,0.649533730158726,240,226,0.9416666666666668
2.1,50.0,60.0,0.0,6,1.39,0.48,0.8541544265330132,57257,0.5680257936507949,240,233,0.9708333333333332
2.1,50.0,60.0,0.0,10,1.39,0.48,0.919052496798988,52327,0.5191170634920563,240,237,0.9875
2.1,50.0,60.0,0.0,14,1.39,0.48,0.8958209458826393,53347,0.5292361111111104,240,228,0.95
2.1,50.0,60.0,0.0,18,1.39,0.48,0.8514082156380669,55723,0.5528075396825397,240,228,0.95
2.1,50.0,60.0,0.0,22,1.39,0.48,0.8758048762776014,55083,0.5464583333333247,240,226,0.9416666666666668
2.1,50.0,60.0,0.0,26,1.39,0.48,0.8648396871768134,55111,0.5467361111111142,240,225,0.9375
2.4,50.0,10.0,0.0,0,1.39,0.48,1.2883921128566942,6238,0.0541493055555557,40,42,1.05
2.4,50.0,10.0,0.0,4,1.39,0.48,1.3471005818786348,6015,0.0522135416666676,40,41,1.025
2.4,50.0,10.0,0.0,8,1.39,0.48,1.3120148026315892,6080,0.0527777777777778,40,40,1.0
2.4,50.0,10.0,0.0,12,1.39,0.48,1.33941593517894,5924,0.0514236111111114,40,40,1.0
2.4,50.0,10.0,0.0,16,1.39,0.48,1.38438020833333,5760,0.0500000000000006,40,40,1.0
2.4,50.0,10.0,0.0,20,1.39,0.48,1.3608308912256122,5801,0.0503559027777778,40,39,0.975
2.4,50.0,10.0,0.0,24,1.39,0.48,1.3606782814614584,5912,0.0513194444444449,40,41,1.025
2.4,50.0,10.0,0.0,28,1.39,0.48,1.3437377326565112,5910,0.0513020833333337,40,38,0.95
2.4,50.0,20.0,0.0,2,1.39,0.48,1.2489388992537107,12864,0.1116666666666652,80,78,0.975
2.4,50.0,20.0,0.0,6,1.39,0.48,1.2977937591418658,12306,0.1068229166666659,80,79,0.9875
2.4,50.0,20.0,0.0,10,1.39,0.48,1.2681200532873125,12761,0.1107725694444432,80,78,0.975
2.4,50.0,20.0,0.0,14,1.39,0.48,1.2836575781876922,12470,0.1082465277777766,80,78,0.975
2.4,50.0,20.0,0.0,18,1.39,0.48,1.2967982846509076,12359,0.1072829861111106,80,81,1.0125
2.4,50.0,20.0,0.0,22,1.39,0.48,1.3276932773109782,11900,0.1032986111111109,80,80,1.0
2.4,50.0,20.0,0.0,26,1.39,0.48,1.2998650177821085,12372,0.1073958333333325,80,81,1.0125
2.4,50.0,30.0,0.0,0,1.39,0.48,1.2104457867411609,20032,0.1738888888888892,120,124,1.0333333333333334
2.4,50.0,30.0,0.0,4,1.39,0.48,1.2802380188274949,18696,0.1622916666666665,120,119,0.9916666666666668
2.4,50.0,30.0,0.0,8,1.39,0.48,1.2220434078721814,19766,0.171579861111112,120,122,1.0166666666666666
