W,L,qp,qr,seed,v_ref,r_robot,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio
2.1,50.0,30.0,10.0,12,1.668,0.48,1.0834213125056456,22278,0.2210119047619085,120,119,0.9916666666666668
2.4,50.0,40.0,0.0,0,1.112,0.48,1.1864157888982054,27437,0.2381684027777781,160,163,1.01875
2.4,50.0,40.0,0.0,8,1.112,0.48,1.229369695124389,26273,0.228064236111111,160,161,1.00625
2.4,50.0,40.0,0.0,16,1.112,0.48,1.2498512150120171,25473,0.2211197916666657,160,157,0.98125
2.4,50.0,40.0,1.0,4,1.112,0.48,1.1868635032658748,26638,0.2312326388888883,160,158,0.9875
2.4,50.0,40.0,1.0,12,1.112,0.48,1.2272957488254626,26181,0.2272656249999997,160,162,1.0125
2.4,50.0,40.0,2.0,0,1.112,0.48,1.1290451085818327,28642,0.2486284722222227,160,160,1.0
2.4,50.0,40.0,2.0,8,1.112,0.48,1.1656169906408724,27780,0.2411458333333351,160,161,1.00625
2.4,50.0,40.0,2.0,16,1.112,0.48,1.204960535217659,26606,0.2309548611111109,160,157,0.98125
2.4,50.0,40.0,3.0,4,1.112,0.48,1.1109512312891456,28994,0.2516840277777792,160,155,0.96875
2.4,50.0,40.0,3.0,12,1.112,0.48,1.1737896274652464,27380,0.2376736111111095,160,161,1.00625
2.4,50.0,40.0,4.0,0,1.112,0.48,1.14103688092728,28470,0.2471354166666674,160,164,1.025
2.4,50.0,40.0,4.0,8,1.112,0.48,1.14602755250207,28237,0.2451128472222218,160,157,0.98125
2.4,50.0,40.0,4.0,16,1.112,0.48,1.1771758331478024,26946,0.2339062500000021,160,156,0.975
2.4,50.0,40.0,5.0,4,1.112,0.48,1.1002715215649983,28727,0.2493663194444443,160,161,1.00625
2.4,50.0,40.0,5.0,12,1.112,0.48,1.1461213495888642,28216,0.2449305555555544,160,155,0.96875
2.4,50.0,40.0,6.0,0,1.112,0.48,1.1159411622360207,28927,0.2511024305555576,160,159,0.99375
2.4,50.0,40.0,6.0,8,1.112,0.48,1.1070419532325466,29080,0.2524305555555562,160,163,1.01875
2.4,50.0,40.0,6.0,16,1.112,0.48,1.1476286883480709,27858,0.2418229166666665,160,156,0.975
2.4,50.0,40.0,8.0,4,1.112,0.48,1.0579399926819928,30063,0.2609635416666686,160,159,0.99375
2.4,50.0,40.0,8.0,12,1.112,0.48,1.0952053164728766,29418,0.2553645833333353,160,162,1.0125
2.4,50.0,40.0,10.0,0,1.112,0.48,1.0491709270897909,30709,0.2665711805555559,160,163,1.01875
2.4,50.0,40.0,10.0,8,1.112,0.48,1.0456865014305476,31107,0.2700260416666665,160,159,0.99375
2.4,50.0,40.0,10.0,16,1.112,0.48,1.0834707740379672,29443,0.2555815972222229,160,158,0.9875
2.4,50.0,40.0,0.0,4,1.39,0.48,1.2488835047077602,25383,0.2203385416666654,160,158,0.9875
2.4,50.0,40.0,0.0,12,1.39,0.48,1.2251377300262591,26247,0.2278385416666648,160,159,0.99375
2.4,50.0,40.0,1.0,0,1.39,0.48,1.1863843885389416,27467,0.2384288194444453,160,163,1.01875
2.4,50.0,40.0,1.0,8,1.39,0.48,1.2118300359713212,26688,0.231666666666666,160,159,0.99375
2.4,50.0,40.0,1.0,16,1.39,0.48,1.2548459482826857,25446,0.2208854166666656,160,159,0.99375
2.4,50.0,40.0,2.0,4,1.39,0.48,1.2300596142606055,25665,0.2227864583333341,160,157,0.98125
2.4,50.0,40.0,2.0,12,1.39,0.48,1.218787763920926,26381,0.2290017361111101,160,160,1.0
2.4,50.0,40.0,3.0,0,1.39,0.48,1.1590298906267364,28069,0.2436545138888879,160,163,1.01875
2.4,50.0,40.0,3.0,8,1.39,0.48,1.2038787721124538,26908,0.2335763888888893,160,159,0.99375
2.4,50.0,40.0,3.0,16,1.39,0.48,1.2522531903233909,25546,0.2217534722222222,160,158,0.9875
2.4,50.0,40.0,4.0,4,1.39,0.48,1.1887299264594295,26652,0.231354166666667,160,159,0.99375
2.4,50.0,40.0,4.0,12,1.39,0.48,1.2217312720245297,26391,0.2290885416666673,160,160,1.0
2.4,50.0,40.0,5.0,0,1.39,0.48,1.14000488843885,28639,0.2486024305555558,160,162,1.0125
2.4,50.0,40.0,5.0,8,1.39,0.48,1.1545011716254578,28166,0.2444965277777793,160,164,1.025
2.4,50.0,40.0,5.0,16,1.39,0.48,1.2282590984205226,26021,0.2258767361111102,160,157,0.98125
2.4,50.0,40.0,6.0,4,1.39,0.48,1.1933889118897285,26569,0.2306336805555563,160,158,0.9875
2.4,50.0,40.0,6.0,12,1.39,0.48,1.1970950054086178,26809,0.2327170138888873,160,159,0.99375
2.4,50.0,40.0,8.0,0,1.39,0.48,1.1326544694197558,28695,0.2490885416666669,160,162,1.0125
2.4,50.0,40.0,8.0,8,1.39,0.48,1.171192038652994,27734,0.2407465277777769,160,163,1.01875
2.4,50.0,40.0,8.0,16,1.39,0.48,1.1922251191895077,26848,0.2330555555555549,160,158,0.9875
2.4,50.0,40.0,10.0,4,1.39,0.48,1.1491696943791072,28074,0.2436979166666659,160,165,1.03125
2.4,50.0,40.0,10.0,12,1.39,0.48,1.1648417572036005,27521,0.238897569444446,160,159,0.99375
