W,L,qp,qr,seed,v_ref,r_robot,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio,tag
2.5,50.0,50.0,6.0,0,1.39,0.48,1.1294656681252526,35652,0.2971000000000032,200,202,1.01,bend0W2.5|qp50
2.5,50.0,50.0,6.0,12,1.39,0.48,1.158998712262046,34945,0.2912083333333298,200,200,1.0,bend0W2.5|qp50
2.5,50.0,50.0,6.0,24,1.39,0.48,1.1543606359080512,34722,0.2893499999999946,200,201,1.005,bend0W2.5|qp50
3.0,50.0,50.0,6.0,6,1.39,0.48,1.1684790454016458,34360,0.2386111111111103,200,197,0.985,bend0W3.0|qp50
3.0,50.0,50.0,6.0,18,1.39,0.48,1.1782642829839738,34009,0.2361736111111103,200,201,1.005,bend0W3.0|qp50
2.5,50.0,50.0,6.0,1,1.39,0.48,1.1240949048151885,35720,0.2976666666666622,200,201,1.005,bend0W2.5|qp50
2.5,50.0,50.0,6.0,13,1.39,0.48,1.1681658001155726,34620,0.2884999999999934,200,202,1.01,bend0W2.5|qp50
2.5,50.0,50.0,6.0,25,1.39,0.48,1.0971245928338886,36840,0.3070000000000004,200,200,1.0,bend0W2.5|qp50
3.0,50.0,50.0,6.0,7,1.39,0.48,1.1562838287648791,34549,0.2399236111111101,200,199,0.995,bend0W3.0|qp50
3.0,50.0,50.0,6.0,19,1.39,0.48,1.2065837860425588,33502,0.2326527777777748,200,202,1.01,bend0W3.0|qp50
2.5,50.0,50.0,6.0,2,1.39,0.48,1.1325094328996992,35514,0.2959499999999946,200,200,1.0,bend0W2.5|qp50
2.5,50.0,50.0,6.0,14,1.39,0.48,1.1695160539785765,34384,0.2865333333333344,200,201,1.005,bend0W2.5|qp50
2.5,50.0,50.0,6.0,26,1.39,0.48,1.1660568846668509,34526,0.287716666666666,200,193,0.965,bend0W2.5|qp50
3.0,50.0,50.0,6.0,8,1.39,0.48,1.121817566042053,35432,0.2460555555555561,200,200,1.0,bend0W3.0|qp50
