W,L,qp,qr,seed,v_ref,r_robot,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio,tag
2.5,50.0,50.0,5.0,0,1.39,0.48,1.1265650366816569,35849,0.2987416666666687,200,203,1.015,bend0W2.5|qp50
2.5,50.0,50.0,5.0,12,1.39,0.48,1.1669010995352684,34651,0.2887583333333279,200,204,1.02,bend0W2.5|qp50
2.5,50.0,50.0,5.0,24,1.39,0.48,1.1769266393321105,33901,0.2825083333333289,200,198,0.99,bend0W2.5|qp50
3.0,50.0,50.0,5.0,6,1.39,0.48,1.170724148957879,34399,0.238881944444445,200,199,0.995,bend0W3.0|qp50
3.0,50.0,50.0,5.0,18,1.39,0.48,1.1540836791147489,34704,0.2409999999999968,200,202,1.01,bend0W3.0|qp50
2.5,50.0,50.0,5.0,1,1.39,0.48,1.1307952359397535,35348,0.294566666666663,200,200,1.0,bend0W2.5|qp50
2.5,50.0,50.0,5.0,13,1.39,0.48,1.148599043443678,35126,0.292716666666664,200,202,1.01,bend0W2.5|qp50
2.5,50.0,50.0,5.0,25,1.39,0.48,1.1218519139892955,35763,0.2980249999999939,200,202,1.01,bend0W2.5|qp50
3.0,50.0,50.0,5.0,7,1.39,0.48,1.1450330765484735,34919,0.2424930555555569,200,198,0.99,bend0W3.0|qp50
3.0,50.0,50.0,5.0,19,1.39,0.48,1.2139841880470696,33013,0.2292569444444419,200,199,0.995,bend0W3.0|qp50
2.5,50.0,50.0,5.0,2,1.39,0.48,1.1101969456730512,35949,0.2995749999999977,200,193,0.965,bend0W2.5|qp50
2.5,50.0,50.0,5.0,14,1.39,0.48,1.1570437237957023,35061,0.2921749999999985,200,201,1.005,bend0W2.5|qp50
2.5,50.0,50.0,5.0,26,1.39,0.48,1.1597839825348766,34812,0.2900999999999984,200,195,0.975,bend0W2.5|qp50
3.0,50.0,50.0,5.0,8,1.39,0.48,1.1444406720641052,34461,0.2393125000000007,200,201,1.005,bend0W3.0|qp50
3.0,50.0,50.0,5.0,20,1.39,0.48,1.1406145551039992,35424,0.2459999999999997,200,195,0.975,bend0W3.0|qp50
2.5,50.0,50.0,5.0,3,1.39,0.48,1.1370342572850782,35175,0.2931250000000006,200,200,1.0,bend0W2.5|qp50
2.5,50.0,50.0,5.0,15,1.39,0.48,1.1863398406723888,34269,0.2855749999999948,200,202,1.01,bend0W2.5|qp50
2.5,50.0,50.0,5.0,27,1.39,0.48,1.1542329417081243,35408,0.2950666666666673,200,212,1.06,bend0W2.5|qp50
3.0,50.0,50.0,5.0,9,1.39,0.48,1.177669034932226,33780,0.2345833333333301,200,195,0.975,bend0W3.0|qp50
