W,L,qp,qr,seed,v_ref,r_robot,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio
3.0,50.0,40.0,8.0,0,1.39,0.3,0.7715183574967761,39737,0.2759513888888847,162,104,0.6419753086419753
3.0,50.0,40.0,8.0,16,1.39,0.3,0.8175604228149864,32285,0.2242013888888878,162,70,0.4320987654320987
3.0,50.0,40.0,10.0,12,1.39,0.3,0.7678953549467816,30401,0.211118055555555,154,31,0.2012987012987013
3.0,50.0,40.0,0.0,8,1.668,0.3,1.1033431526446522,30520,0.2119444444444447,165,162,0.9818181818181818
3.0,50.0,40.0,1.0,4,1.668,0.3,1.1551750397196094,25304,0.1757222222222216,147,139,0.9455782312925172
3.0,50.0,40.0,2.0,0,1.668,0.3,1.054836824777558,30258,0.2101250000000012,158,155,0.981012658227848
3.0,50.0,40.0,2.0,16,1.668,0.3,1.0538301083523969,31976,0.2220555555555543,151,158,1.0463576158940395
3.0,50.0,40.0,3.0,12,1.668,0.3,1.0167779979708,31457,0.2184513888888888,160,149,0.93125
3.0,50.0,40.0,4.0,8,1.668,0.3,0.993661882050476,34335,0.2384375000000013,177,128,0.7231638418079096
3.0,50.0,40.0,5.0,4,1.668,0.3,0.9063119955534616,35300,0.245138888888893,147,138,0.9387755102040816
3.0,50.0,40.0,6.0,0,1.668,0.3,0.9042877018975172,34394,0.2388472222222196,157,129,0.821656050955414
3.0,50.0,40.0,6.0,16,1.668,0.3,1.09145291466564,26081,0.1811180555555547,166,106,0.6385542168674698
3.0,50.0,40.0,8.0,12,1.668,0.3,1.0853455744053766,24106,0.1674027777777762,164,77,0.4695121951219512
3.0,50.0,40.0,10.0,8,1.668,0.3,1.0812141246514697,20900,0.1451388888888912,164,50,0.3048780487804878
2.4,50.0,20.0,0.0,4,1.112,0.3,1.1627817385350117,11771,0.1021788194444435,65,66,1.015384615384615
2.4,50.0,20.0,1.0,0,1.112,0.3,0.9867361276062788,17710,0.1537326388888882,82,86,1.048780487804878
2.4,50.0,20.0,1.0,16,1.112,0.3,1.0333669844118225,18131,0.1573871527777779,89,88,0.9887640449438202
2.4,50.0,20.0,2.0,12,1.112,0.3,0.9473371972641016,19028,0.1651736111111106,85,81,0.9529411764705882
2.4,50.0,20.0,3.0,8,1.112,0.3,0.8158708540899974,22117,0.1919878472222212,82,75,0.9146341463414634
2.4,50.0,20.0,4.0,4,1.112,0.3,0.9452428952185168,15573,0.1351822916666673,67,69,1.0298507462686568
2.4,50.0,20.0,5.0,0,1.112,0.3,0.4092278028118912,60365,0.5240017361111068,82,43,0.524390243902439
2.4,50.0,20.0,5.0,16,1.112,0.3,0.7038129223679912,27610,0.2396701388888886,92,65,0.7065217391304348
2.4,50.0,20.0,6.0,12,1.112,0.3,0.5359891411655155,36559,0.3173524305555525,88,63,0.7159090909090909
