W,L,qp,qr,seed,v_ref,r_robot,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio
1.8,50.0,10.0,0.0,16,1.39,0.48,1.3722604841459172,5866,0.0678935185185173,40,40,1.0
1.8,50.0,10.0,0.0,20,1.39,0.48,1.3684404295210335,5867,0.067905092592592,40,41,1.025
1.8,50.0,10.0,0.0,24,1.39,0.48,1.3314440553610485,5997,0.0694097222222212,40,40,1.0
1.8,50.0,10.0,0.0,28,1.39,0.48,1.357984667802392,5870,0.0679398148148137,40,43,1.075
1.8,50.0,20.0,0.0,2,1.39,0.48,1.2507308322284132,12821,0.1483912037037066,80,79,0.9875
1.8,50.0,20.0,0.0,6,1.39,0.48,1.3257247037374944,12067,0.139664351851853,80,80,1.0
1.8,50.0,20.0,0.0,10,1.39,0.48,1.2536206221107506,12763,0.1477199074074117,80,79,0.9875
1.8,50.0,20.0,0.0,14,1.39,0.48,1.2588309748427813,12720,0.1472222222222236,80,80,1.0
1.8,50.0,20.0,0.0,18,1.39,0.48,1.263160318451417,12812,0.1482870370370424,80,79,0.9875
1.8,50.0,20.0,0.0,22,1.39,0.48,1.3022241906909626,12418,0.143726851851855,80,81,1.0125
1.8,50.0,20.0,0.0,26,1.39,0.48,1.2789280943025745,12725,0.147280092592593,80,78,0.975
1.8,50.0,30.0,0.0,0,1.39,0.48,1.1978509254627034,19990,0.2313657407407444,120,123,1.025
1.8,50.0,30.0,0.0,4,1.39,0.48,1.257825928433759,19199,0.2222106481481529,120,120,1.0
1.8,50.0,30.0,0.0,8,1.39,0.48,1.15099244260656,21039,0.2435069444444403,120,119,0.9916666666666668
1.8,50.0,30.0,0.0,12,1.39,0.48,1.22672158487897,19787,0.2290162037037058,120,122,1.0166666666666666
1.8,50.0,30.0,0.0,16,1.39,0.48,1.2143759850275877,20304,0.2350000000000023,120,119,0.9916666666666668
1.8,50.0,30.0,0.0,20,1.39,0.48,1.193796180259708,19949,0.2308912037037063,120,121,1.0083333333333333
1.8,50.0,30.0,0.0,24,1.39,0.48,1.249637529988524,19174,0.2219212962962994,120,119,0.9916666666666668
1.8,50.0,30.0,0.0,28,1.39,0.48,1.203811171527502,20230,0.234143518518522,120,120,1.0
1.8,50.0,40.0,0.0,2,1.39,0.48,1.1041386489019638,28821,0.3335763888888917,160,162,1.0125
1.8,50.0,40.0,0.0,6,1.39,0.48,1.1470568323536594,28065,0.3248263888888918,160,157,0.98125
