W,L,qp,qr,seed,v_ref,r_robot,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio,tag
2.5,50.0,50.0,5.0,0,1.39,0.48,1.126269594219058,35980,0.2998333333333327,200,201,1.005,bpentry15|qp50
2.5,50.0,50.0,5.0,12,1.39,0.48,1.1632422591742009,34880,0.2906666666666625,200,197,0.985,bpentry15|qp50
2.5,50.0,50.0,5.0,24,1.39,0.48,1.1663280524605222,34464,0.2871999999999948,200,198,0.99,bpentry15|qp50
2.5,50.0,50.0,5.0,6,1.39,0.48,1.1403737390910007,35292,0.2940999999999993,200,195,0.975,bpentry20|qp50
2.5,50.0,50.0,5.0,18,1.39,0.48,1.093570199164039,36603,0.3050249999999975,200,205,1.025,bpentry20|qp50
2.5,50.0,50.0,5.0,0,1.39,0.48,1.13954320849006,35618,0.2968166666666665,200,203,1.015,bpentry30|qp50
2.5,50.0,50.0,5.0,12,1.39,0.48,1.1546354883079937,34896,0.2907999999999943,200,195,0.975,bpentry30|qp50
2.5,50.0,50.0,5.0,24,1.39,0.48,1.1242128534414624,35508,0.2958999999999969,200,198,0.99,bpentry30|qp50
2.5,50.0,50.0,5.0,6,1.39,0.48,1.1780046204425056,33763,0.2813583333333357,200,191,0.955,bpentry45|qp50
2.5,50.0,50.0,5.0,18,1.39,0.48,1.1534678493795267,28522,0.2376833333333327,98,143,1.4591836734693877,bpentry45|qp50
2.5,50.0,50.0,5.0,0,1.39,0.48,0.674276144771045,30006,0.250049999999997,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,5.0,12,1.39,0.48,0.6682631869739448,30769,0.2564083333333311,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,5.0,24,1.39,0.48,0.677903670341563,29752,0.2479333333333312,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,5.0,6,1.39,0.48,1.142268328363317,35546,0.2962166666666652,200,200,1.0,bpmiddle0|qp50
2.5,50.0,50.0,5.0,18,1.39,0.48,1.15194875485827,34735,0.2894583333333301,200,209,1.045,bpmiddle0|qp50
2.5,50.0,50.0,5.0,1,1.39,0.48,1.1422553712885095,35094,0.2924499999999945,200,198,0.99,bpentry15|qp50
2.5,50.0,50.0,5.0,13,1.39,0.48,1.102501827831909,36929,0.3077416666666658,200,196,0.98,bpentry15|qp50
