W,L,qp,qr,seed,v_ref,r_robot,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio,tag
2.5,50.0,50.0,18.0,0,1.39,0.48,0.6637787776281744,30449,0.2537416666666641,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,18.0,12,1.39,0.48,0.6697060849598541,30485,0.2540416666666642,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,18.0,24,1.39,0.48,0.6696293330664791,29973,0.2497749999999983,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,18.0,1,1.39,0.48,0.6588618971636605,30709,0.2559083333333319,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,18.0,13,1.39,0.48,0.6642477442134266,30588,0.2548999999999971,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,18.0,25,1.39,0.48,0.6497016401812794,31338,0.2611499999999959,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,18.0,2,1.39,0.48,0.6688452855246185,30120,0.250999999999997,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,18.0,14,1.39,0.48,0.6621702622400468,30964,0.2580333333333309,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,18.0,26,1.39,0.48,0.6835521170442437,29664,0.2471999999999973,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,18.0,3,1.39,0.48,0.6671886062130468,30227,0.2518916666666645,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,18.0,15,1.39,0.48,0.6752783608196004,30015,0.2501249999999985,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,18.0,27,1.39,0.48,0.6513793323546674,31334,0.2611166666666637,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,18.0,4,1.39,0.48,0.6457213883082804,31578,0.2631499999999974,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,18.0,16,1.39,0.48,0.6570410318053319,30781,0.2565083333333311,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,18.0,28,1.39,0.48,0.6483462019030706,31213,0.26010833333333,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,18.0,5,1.39,0.48,0.6585533459802592,30574,0.2547833333333314,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,18.0,17,1.39,0.48,0.6531400935031177,31015,0.2584583333333332,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,18.0,29,1.39,0.48,0.6777596836885486,29844,0.2486999999999967,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,18.0,6,1.39,0.48,0.6803875446518598,29674,0.2472833333333325,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,18.0,18,1.39,0.48,0.6529215445314314,30922,0.2576833333333318,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,18.0,7,1.39,0.48,0.6797889450647148,29471,0.245591666666666,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,18.0,19,1.39,0.48,0.6684317657676203,29919,0.2493249999999979,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,18.0,8,1.39,0.48,0.6642168794232315,30238,0.2519833333333323,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,18.0,20,1.39,0.48,0.6704029000860514,30206,0.2517166666666652,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,18.0,9,1.39,0.48,0.6704604173567249,30190,0.2515833333333304,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,18.0,21,1.39,0.48,0.6725291043788946,30236,0.2519666666666644,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,18.0,10,1.39,0.48,0.6727274520115852,30424,0.2535333333333309,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,18.0,22,1.39,0.48,0.6753663412521433,30013,0.2501083333333312,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,18.0,11,1.39,0.48,0.6568714601133115,31251,0.2604249999999993,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,18.0,23,1.39,0.48,0.6700645732266999,30508,0.2542333333333308,0,0,1.0,bpentry90|qp50
