W,L,qp,qr,seed,v_ref,r_robot,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio,tag
2.5,50.0,50.0,3.0,0,1.39,0.48,1.1693557358053648,34520,0.2876666666666636,200,201,1.005,bpentry15|qp50
2.5,50.0,50.0,3.0,12,1.39,0.48,1.1596557259566338,34885,0.2907083333333304,200,199,0.995,bpentry15|qp50
2.5,50.0,50.0,3.0,24,1.39,0.48,1.188594431992385,33908,0.2825666666666628,200,198,0.99,bpentry15|qp50
2.5,50.0,50.0,3.0,6,1.39,0.48,1.1903780130390744,33438,0.2786499999999968,200,194,0.97,bpentry20|qp50
2.5,50.0,50.0,3.0,18,1.39,0.48,1.1340431728628169,35022,0.2918499999999977,200,204,1.02,bpentry20|qp50
2.5,50.0,50.0,3.0,0,1.39,0.48,1.1566261947816805,34839,0.2903249999999958,200,202,1.01,bpentry30|qp50
2.5,50.0,50.0,3.0,12,1.39,0.48,1.1668094827584898,34800,0.2899999999999972,200,197,0.985,bpentry30|qp50
2.5,50.0,50.0,3.0,24,1.39,0.48,1.1748525437668955,34044,0.2836999999999959,200,200,1.0,bpentry30|qp50
2.5,50.0,50.0,3.0,6,1.39,0.48,1.1648663791837914,34089,0.2840749999999951,200,193,0.965,bpentry45|qp50
2.5,50.0,50.0,3.0,18,1.39,0.48,1.1368580659789729,35284,0.2940333333333279,200,204,1.02,bpentry45|qp50
2.5,50.0,50.0,3.0,0,1.39,0.48,0.6745562817238018,30143,0.2511916666666644,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,3.0,12,1.39,0.48,0.6676592284171915,30742,0.2561833333333296,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,3.0,24,1.39,0.48,0.6752285253394753,29756,0.2479666666666644,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,3.0,6,1.39,0.48,1.150534441805276,34522,0.2876833333333313,200,201,1.005,bpexit15|qp50
2.5,50.0,50.0,3.0,18,1.39,0.48,1.0599553748250918,37871,0.3155916666666648,200,206,1.03,bpexit15|qp50
2.5,50.0,50.0,3.0,0,1.39,0.48,1.1354357172966827,35585,0.2965416666666661,200,206,1.03,bpexit20|qp50
2.5,50.0,50.0,3.0,12,1.39,0.48,0.9555650012773732,43053,0.3587749999999993,200,207,1.035,bpexit20|qp50
2.5,50.0,50.0,3.0,24,1.39,0.48,0.9845443481647492,41084,0.3423666666666658,200,206,1.03,bpexit20|qp50
2.5,50.0,50.0,3.0,6,1.39,0.48,1.0782879754502013,37149,0.3095749999999979,200,195,0.975,bpexit30|qp50
2.5,50.0,50.0,3.0,18,1.39,0.48,1.094549822549853,36630,0.3052499999999985,200,203,1.015,bpexit30|qp50
2.5,50.0,50.0,3.0,0,1.39,0.48,1.1129169312316491,36223,0.301858333333333,200,203,1.015,bpexit45|qp50
2.5,50.0,50.0,3.0,12,1.39,0.48,1.0902243417516235,37220,0.3101666666666655,200,194,0.97,bpexit45|qp50
2.5,50.0,50.0,3.0,24,1.39,0.48,1.165471725541516,34395,0.286624999999995,200,203,1.015,bpexit45|qp50
