W,L,qp,qr,seed,v_ref,r_robot,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio,tag
2.5,50.0,50.0,8.0,0,1.39,0.48,1.0547814050666144,38290,0.3190833333333356,200,200,1.0,bpentry15|qp50
2.5,50.0,50.0,8.0,12,1.39,0.48,1.0995163696529644,36867,0.3072250000000016,200,193,0.965,bpentry15|qp50
2.5,50.0,50.0,8.0,24,1.39,0.48,1.0766355165649255,36704,0.3058666666666649,200,194,0.97,bpentry15|qp50
2.5,50.0,50.0,8.0,6,1.39,0.48,1.1221795090642002,29291,0.2440916666666651,86,126,1.4651162790697674,bpentry20|qp50
2.5,50.0,50.0,8.0,18,1.39,0.48,1.0351925436023337,37498,0.3124833333333323,155,186,1.2,bpentry20|qp50
2.5,50.0,50.0,8.0,0,1.39,0.48,1.0963255076322098,35311,0.2942583333333315,200,193,0.965,bpentry30|qp50
2.5,50.0,50.0,8.0,12,1.39,0.48,1.144036757466251,30470,0.2539166666666605,101,140,1.386138613861386,bpentry30|qp50
2.5,50.0,50.0,8.0,24,1.39,0.48,1.1462135296825375,21730,0.1810833333333394,17,53,3.117647058823529,bpentry30|qp50
2.5,50.0,50.0,8.0,6,1.39,0.48,0.6728810055679579,29993,0.2499416666666641,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,8.0,18,1.39,0.48,0.6796237332352562,29899,0.2491583333333321,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,8.0,0,1.39,0.48,1.076297978712024,37204,0.310033333333333,191,199,1.0418848167539267,bpmiddle0|qp50
2.5,50.0,50.0,8.0,12,1.39,0.48,1.147032564219044,35192,0.2932666666666654,200,197,0.985,bpmiddle0|qp50
2.5,50.0,50.0,8.0,24,1.39,0.48,0.8359881045547128,31945,0.2662083333333336,38,68,1.7894736842105263,bpmiddle0|qp50
2.5,50.0,50.0,8.0,1,1.39,0.48,1.1297959819783114,35291,0.2940916666666606,200,198,0.99,bpentry15|qp50
2.5,50.0,50.0,8.0,13,1.39,0.48,1.062437684833106,37872,0.3155999999999981,200,198,0.99,bpentry15|qp50
2.5,50.0,50.0,8.0,25,1.39,0.48,1.0892242523867155,31634,0.2636166666666614,150,159,1.06,bpentry15|qp50
2.5,50.0,50.0,8.0,7,1.39,0.48,1.1544282744284622,21164,0.1763666666666671,10,38,3.8,bpentry20|qp50
2.5,50.0,50.0,8.0,19,1.39,0.48,1.1125712786426725,34302,0.2858499999999949,200,186,0.93,bpentry20|qp50
2.5,50.0,50.0,8.0,1,1.39,0.48,1.0597059766061958,24964,0.2080333333333389,20,61,3.05,bpentry30|qp50
2.5,50.0,50.0,8.0,13,1.39,0.48,1.0785217150079056,32443,0.2703583333333347,97,136,1.402061855670103,bpentry30|qp50
2.5,50.0,50.0,8.0,25,1.39,0.48,1.041470528009445,34185,0.2848749999999993,103,146,1.4174757281553398,bpentry30|qp50
2.5,50.0,50.0,8.0,7,1.39,0.48,0.6743581728346049,29751,0.2479249999999994,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,8.0,19,1.39,0.48,0.6754827400216236,29664,0.2471999999999981,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,8.0,1,1.39,0.48,1.1292423177485422,35569,0.2964083333333283,200,204,1.02,bpmiddle0|qp50
2.5,50.0,50.0,8.0,13,1.39,0.48,1.1213740097290383,35975,0.2997916666666638,200,204,1.02,bpmiddle0|qp50
2.5,50.0,50.0,8.0,25,1.39,0.48,1.086701648737161,34208,0.2850666666666637,168,176,1.0476190476190477,bpmiddle0|qp50
2.5,50.0,50.0,8.0,2,1.39,0.48,0.9443801220989948,42097,0.3508083333333329,200,188,0.94,bpentry15|qp50
2.5,50.0,50.0,8.0,14,1.39,0.48,1.0168793259883573,38575,0.3214583333333326,200,177,0.885,bpentry15|qp50
2.5,50.0,50.0,8.0,26,1.39,0.48,1.091708363893184,36813,0.3067749999999967,200,192,0.96,bpentry15|qp50
2.5,50.0,50.0,8.0,8,1.39,0.48,0.9479671998379904,24695,0.205791666666664,4,29,7.25,bpentry20|qp50
2.5,50.0,50.0,8.0,20,1.39,0.48,1.063445651016803,37572,0.3130999999999981,200,192,0.96,bpentry20|qp50
2.5,50.0,50.0,8.0,2,1.39,0.48,1.1168943512171656,29617,0.2468083333333292,99,143,1.4444444444444444,bpentry30|qp50
2.5,50.0,50.0,8.0,14,1.39,0.48,1.1734139707398927,24265,0.2022083333333356,31,72,2.3225806451612905,bpentry30|qp50
2.5,50.0,50.0,8.0,26,1.39,0.48,1.1513347913863023,29720,0.2476666666666636,98,138,1.4081632653061225,bpentry30|qp50
2.5,50.0,50.0,8.0,8,1.39,0.48,0.6551859992126907,30484,0.2540333333333314,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,8.0,20,1.39,0.48,0.6775794048812979,29910,0.2492499999999979,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,8.0,2,1.39,0.48,1.1111704658626131,36148,0.3012333333333296,200,201,1.005,bpmiddle0|qp50
2.5,50.0,50.0,8.0,14,1.39,0.48,1.1076091638399603,37146,0.3095500000000007,200,199,0.995,bpmiddle0|qp50
2.5,50.0,50.0,8.0,26,1.39,0.48,1.1384273364684545,35513,0.2959416666666661,200,191,0.955,bpmiddle0|qp50
2.5,50.0,50.0,8.0,3,1.39,0.48,1.1042616069900095,35022,0.291849999999999,200,197,0.985,bpentry15|qp50
2.5,50.0,50.0,8.0,15,1.39,0.48,1.096970611423829,36783,0.306524999999998,200,191,0.955,bpentry15|qp50
2.5,50.0,50.0,8.0,27,1.39,0.48,1.1009814250069871,36070,0.3005833333333312,200,201,1.005,bpentry15|qp50
2.5,50.0,50.0,8.0,9,1.39,0.48,1.009564002236005,39358,0.3279833333333321,200,191,0.955,bpentry20|qp50
2.5,50.0,50.0,8.0,21,1.39,0.48,1.1257599661005304,30679,0.2556583333333339,94,136,1.446808510638298,bpentry20|qp50
2.5,50.0,50.0,8.0,3,1.39,0.48,1.1613231509642894,29921,0.2493416666666686,199,152,0.7638190954773869,bpentry30|qp50
2.5,50.0,50.0,8.0,15,1.39,0.48,0.9435564627484296,33314,0.277616666666667,83,122,1.4698795180722892,bpentry30|qp50
2.5,50.0,50.0,8.0,27,1.39,0.48,1.0840917243147008,35127,0.2927250000000005,189,174,0.9206349206349206,bpentry30|qp50
2.5,50.0,50.0,8.0,9,1.39,0.48,0.659276532040203,30727,0.2560583333333308,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,8.0,21,1.39,0.48,0.6697479378224629,30429,0.2535749999999956,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,8.0,3,1.39,0.48,1.1416949632144298,35340,0.2945000000000004,200,203,1.015,bpmiddle0|qp50
2.5,50.0,50.0,8.0,15,1.39,0.48,1.0883538612458574,36698,0.3058166666666639,200,193,0.965,bpmiddle0|qp50
2.5,50.0,50.0,8.0,27,1.39,0.48,1.1297943020262482,35732,0.2977666666666607,200,205,1.025,bpmiddle0|qp50
2.5,50.0,50.0,8.0,4,1.39,0.48,1.004544344703762,27850,0.2320833333333359,38,79,2.0789473684210527,bpentry15|qp50
2.5,50.0,50.0,8.0,16,1.39,0.48,1.096968756863606,36424,0.3035333333333332,200,193,0.965,bpentry15|qp50
2.5,50.0,50.0,8.0,28,1.39,0.48,1.1162659354123563,34279,0.2856583333333347,144,163,1.1319444444444444,bpentry15|qp50
2.5,50.0,50.0,8.0,10,1.39,0.48,0.9752049963262336,34025,0.2835416666666655,158,153,0.9683544303797468,bpentry20|qp50
2.5,50.0,50.0,8.0,22,1.39,0.48,1.1088037434627978,36330,0.3027499999999939,200,193,0.965,bpentry20|qp50
2.5,50.0,50.0,8.0,4,1.39,0.48,1.1197524431801895,35507,0.2958916666666633,200,189,0.945,bpentry30|qp50
2.5,50.0,50.0,8.0,16,1.39,0.48,1.1305321047243824,34185,0.284874999999995,162,179,1.1049382716049383,bpentry30|qp50
2.5,50.0,50.0,8.0,28,1.39,0.48,1.1077527997138497,36343,0.3028583333333336,200,191,0.955,bpentry30|qp50
2.5,50.0,50.0,8.0,10,1.39,0.48,0.67071860001961,30629,0.2552416666666643,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,8.0,22,1.39,0.48,0.6756442632730417,30174,0.2514499999999985,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,8.0,4,1.39,0.48,1.0910311750599373,37530,0.3127500000000008,200,197,0.985,bpmiddle0|qp50
2.5,50.0,50.0,8.0,16,1.39,0.48,1.167586508213854,34332,0.2860999999999966,200,194,0.97,bpmiddle0|qp50
2.5,50.0,50.0,8.0,28,1.39,0.48,1.0657984664773468,37691,0.3140916666666702,200,198,0.99,bpmiddle0|qp50
2.5,50.0,50.0,8.0,5,1.39,0.48,1.0967177585496064,36405,0.3033749999999985,200,201,1.005,bpentry15|qp50
2.5,50.0,50.0,8.0,17,1.39,0.48,0.4870566004569973,68268,0.568899999999998,132,144,1.0909090909090908,bpentry15|qp50
2.5,50.0,50.0,8.0,29,1.39,0.48,1.1185704637549738,35536,0.2961333333333276,200,192,0.96,bpentry15|qp50
