W,L,qp,qr,seed,v_ref,r_robot,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio,tag
2.5,50.0,50.0,3.0,0,1.39,0.48,1.1750144826787732,34524,0.287699999999997,200,204,1.02,bend0W2.5|qp50
2.5,50.0,50.0,3.0,12,1.39,0.48,1.2042618401025538,33509,0.2792416666666631,200,202,1.01,bend0W2.5|qp50
2.5,50.0,50.0,3.0,24,1.39,0.48,1.2042242001442762,33256,0.2771333333333303,200,201,1.005,bend0W2.5|qp50
3.0,50.0,50.0,3.0,6,1.39,0.48,1.204273168965284,33137,0.2301180555555535,200,200,1.0,bend0W3.0|qp50
3.0,50.0,50.0,3.0,18,1.39,0.48,1.189997313913927,33506,0.2326805555555537,200,199,0.995,bend0W3.0|qp50
2.5,50.0,50.0,3.0,0,1.39,0.48,0.7906416961699695,49712,0.414266666666663,200,200,1.0,bend60W2.5|qp50
2.5,50.0,50.0,3.0,12,1.39,0.48,0.8066220217114926,49651,0.4137583333333313,200,197,0.985,bend60W2.5|qp50
2.5,50.0,50.0,3.0,24,1.39,0.48,0.8387861577909728,47189,0.3932416666666637,198,195,0.9848484848484848,bend60W2.5|qp50
3.0,50.0,50.0,3.0,6,1.39,0.48,0.8354346047873328,46456,0.3226111111111164,198,193,0.9747474747474748,bend60W3.0|qp50
3.0,50.0,50.0,3.0,18,1.39,0.48,0.8932049518569554,44347,0.3079652777777766,200,204,1.02,bend60W3.0|qp50
2.5,50.0,50.0,3.0,1,1.39,0.48,1.1364578613501215,35312,0.2942666666666644,200,200,1.0,bend0W2.5|qp50
2.5,50.0,50.0,3.0,13,1.39,0.48,1.1670637768390155,34558,0.2879833333333316,200,196,0.98,bend0W2.5|qp50
2.5,50.0,50.0,3.0,25,1.39,0.48,1.145417933778564,35185,0.2932083333333266,200,204,1.02,bend0W2.5|qp50
3.0,50.0,50.0,3.0,7,1.39,0.48,1.160510091636526,34484,0.2394722222222225,200,197,0.985,bend0W3.0|qp50
3.0,50.0,50.0,3.0,19,1.39,0.48,1.225159108378136,32525,0.2258680555555527,200,201,1.005,bend0W3.0|qp50
2.5,50.0,50.0,3.0,1,1.39,0.48,0.844262044028479,47015,0.3917916666666622,198,201,1.0151515151515151,bend60W2.5|qp50
2.5,50.0,50.0,3.0,13,1.39,0.48,0.8517574230543873,46039,0.3836583333333329,198,191,0.9646464646464646,bend60W2.5|qp50
2.5,50.0,50.0,3.0,25,1.39,0.48,0.7936603660366215,49995,0.4166250000000019,198,194,0.9797979797979798,bend60W2.5|qp50
3.0,50.0,50.0,3.0,7,1.39,0.48,0.8462153337199562,46551,0.3232708333333412,200,194,0.97,bend60W3.0|qp50
3.0,50.0,50.0,3.0,19,1.39,0.48,0.9105741592920602,42375,0.2942708333333389,200,198,0.99,bend60W3.0|qp50
