W,L,qp,qr,seed,v_ref,r_robot,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio,tag
2.5,50.0,50.0,4.0,0,1.39,0.48,0.977798326728368,40878,0.3406499999999977,200,205,1.025,AMS-1073074102-0|qp50
2.5,50.0,50.0,4.0,12,1.39,0.48,1.1157006913151042,35729,0.2977416666666656,200,189,0.945,AMS-1073074102-0|qp50
2.5,50.0,50.0,4.0,24,1.39,0.48,1.06362802777331,37734,0.3144499999999993,200,195,0.975,AMS-1073074102-0|qp50
1.2,50.0,14.0,4.0,6,1.39,0.48,1.274776338028185,8875,0.1540798611111124,56,55,0.9821428571428572,AMS-244428233-0|qp14
1.2,50.0,14.0,4.0,18,1.39,0.48,1.2130196417008086,9266,0.1608680555555563,56,56,1.0,AMS-244428233-0|qp14
1.2,50.0,6.0,4.0,0,1.39,0.48,1.2964562978610974,3787,0.0657465277777782,24,23,0.9583333333333334,AMS-244428233-0|qp6
1.2,50.0,6.0,4.0,12,1.39,0.48,1.2747422409258244,3802,0.0660069444444443,24,24,1.0,AMS-244428233-0|qp6
1.2,50.0,6.0,4.0,24,1.39,0.48,1.330500963391113,3633,0.0630729166666663,24,24,1.0,AMS-244428233-0|qp6
2.5,50.0,12.0,4.0,6,1.39,0.48,1.2669788441692398,3876,0.0323000000000004,48,47,0.9791666666666666,AMS-4480498-0|qp12
2.5,50.0,12.0,4.0,18,1.39,0.48,1.2637982888255082,3857,0.0321416666666669,48,48,1.0,AMS-4480498-0|qp12
2.5,50.0,30.0,4.0,0,1.39,0.48,1.20883567055105,10126,0.0843833333333342,120,121,1.0083333333333333,AMS-4480498-0|qp30
2.5,50.0,30.0,4.0,12,1.39,0.48,1.227579963789975,9942,0.0828500000000009,120,119,0.9916666666666668,AMS-4480498-0|qp30
2.5,50.0,30.0,4.0,24,1.39,0.48,1.2341960943034007,9883,0.0823583333333349,120,118,0.9833333333333332,AMS-4480498-0|qp30
3.6,50.0,18.0,4.0,6,1.39,0.48,1.243144522752973,11493,0.0665104166666665,72,72,1.0,AMS-4480626-0|qp18
3.6,50.0,18.0,4.0,18,1.39,0.48,1.1851424999999391,12000,0.0694444444444454,72,73,1.0138888888888888,AMS-4480626-0|qp18
3.6,50.0,43.0,4.0,0,1.39,0.48,0.9968072323956249,34622,0.2003587962962977,172,175,1.0174418604651163,AMS-4480626-0|qp43
3.6,50.0,43.0,4.0,12,1.39,0.48,1.0154129095615636,33603,0.1944618055555565,172,171,0.994186046511628,AMS-4480626-0|qp43
3.6,50.0,43.0,4.0,24,1.39,0.48,1.055096758212795,32297,0.1869039351851841,172,175,1.0174418604651163,AMS-4480626-0|qp43
3.6,50.0,18.0,4.0,6,1.39,0.48,1.359418692293177,10614,0.0614236111111113,72,73,1.0138888888888888,AMS-4480644-0|qp18
3.6,50.0,18.0,4.0,18,1.39,0.48,1.3059958524929438,11091,0.0641840277777779,72,72,1.0,AMS-4480644-0|qp18
3.6,50.0,43.0,4.0,0,1.39,0.48,1.1848068158629386,29402,0.1701504629629632,172,175,1.0174418604651163,AMS-4480644-0|qp43
3.6,50.0,43.0,4.0,12,1.39,0.48,1.2237030195381031,28150,0.1629050925925921,172,165,0.9593023255813954,AMS-4480644-0|qp43
3.6,50.0,43.0,4.0,24,1.39,0.48,1.2128507378379685,28326,0.1639236111111106,172,171,0.994186046511628,AMS-4480644-0|qp43
2.5,50.0,12.0,4.0,6,1.39,0.48,1.3091797891278187,7303,0.0608583333333348,48,47,0.9791666666666666,AMS-4495978-0|qp12
2.5,50.0,12.0,4.0,18,1.39,0.48,1.2925496997998551,7495,0.0624583333333341,48,49,1.0208333333333333,AMS-4495978-0|qp12
2.5,50.0,30.0,4.0,0,1.39,0.48,1.1885642575174598,20519,0.1709916666666675,120,114,0.95,AMS-4495978-0|qp30
2.5,50.0,30.0,4.0,12,1.39,0.48,1.263845872899943,19166,0.1597166666666683,120,120,1.0,AMS-4495978-0|qp30
2.5,50.0,30.0,4.0,24,1.39,0.48,1.2503801789685882,19333,0.1611083333333342,120,116,0.9666666666666668,AMS-4495978-0|qp30
2.5,50.0,12.0,4.0,6,1.39,0.48,1.1781342450460572,7166,0.0597166666666678,48,48,1.0,AMS-4495979-0|qp12
2.5,50.0,12.0,4.0,18,1.39,0.48,1.161379879054427,7276,0.0606333333333343,48,48,1.0,AMS-4495979-0|qp12
2.5,50.0,30.0,4.0,0,1.39,0.48,1.0674797242497565,19728,0.1644000000000013,120,122,1.0166666666666666,AMS-4495979-0|qp30
2.5,50.0,30.0,4.0,12,1.39,0.48,1.178972137274895,17658,0.1471499999999981,120,120,1.0,AMS-4495979-0|qp30
2.5,50.0,30.0,4.0,24,1.39,0.48,1.1306021712390673,18699,0.1558250000000007,120,119,0.9916666666666668,AMS-4495979-0|qp30
2.5,50.0,12.0,4.0,6,1.39,0.48,1.1436300400849289,8482,0.0706833333333346,48,49,1.0208333333333333,AMS-4496429-0|qp12
2.5,50.0,12.0,4.0,18,1.39,0.48,1.0989146084837702,9029,0.0752416666666682,48,48,1.0,AMS-4496429-0|qp12
2.5,50.0,30.0,4.0,0,1.39,0.48,0.9648231086229808,25722,0.2143500000000039,120,115,0.9583333333333334,AMS-4496429-0|qp30
