W,L,qp,qr,seed,v_ref,r_robot,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio,tag
2.5,50.0,50.0,12.0,0,1.39,0.48,0.6829351982290471,29814,0.2484499999999964,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,12.0,12,1.39,0.48,0.6754535587422976,30404,0.253366666666664,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,12.0,24,1.39,0.48,0.6697719707057846,30040,0.2503333333333318,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,12.0,1,1.39,0.48,0.6748609957816758,30107,0.2508916666666654,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,12.0,13,1.39,0.48,0.6608497545007643,30550,0.2545833333333308,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,12.0,25,1.39,0.48,0.6491312096235541,31423,0.2618583333333333,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,12.0,2,1.39,0.48,0.6623132807364015,30420,0.2534999999999986,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,12.0,14,1.39,0.48,0.6715173476749835,30494,0.2541166666666664,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,12.0,26,1.39,0.48,0.6769408499682377,29907,0.2492249999999973,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,12.0,3,1.39,0.48,0.6694509014066451,30286,0.2523833333333298,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,12.0,15,1.39,0.48,0.6823221137664102,29710,0.2475833333333311,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,12.0,27,1.39,0.48,0.6485392360556672,31285,0.2607083333333311,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,12.0,4,1.39,0.48,0.6447907492475611,31565,0.2630416666666647,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,12.0,16,1.39,0.48,0.6613908841582892,30628,0.2552333333333315,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,12.0,28,1.39,0.48,0.6482543082776582,31277,0.260641666666665,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,12.0,5,1.39,0.48,0.6605709188224835,30267,0.2522249999999978,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,12.0,17,1.39,0.48,0.6563566367959645,30911,0.2575916666666659,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,12.0,29,1.39,0.48,0.6800902972708174,29569,0.2464083333333311,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,12.0,6,1.39,0.48,0.6740735053576559,29957,0.249641666666665,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,12.0,18,1.39,0.48,0.6795160209143538,29836,0.2486333333333308,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,12.0,7,1.39,0.48,0.6789022252192399,29660,0.2471666666666666,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,12.0,19,1.39,0.48,0.6744987439290376,29855,0.2487916666666637,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,12.0,8,1.39,0.48,0.6643326155375235,30185,0.2515416666666653,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,12.0,20,1.39,0.48,0.6774038268548506,29894,0.2491166666666645,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,12.0,9,1.39,0.48,0.6647217858077917,30552,0.2545999999999971,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,12.0,21,1.39,0.48,0.6702766642570855,30434,0.2536166666666629,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,12.0,10,1.39,0.48,0.6721742406867626,30521,0.2543416666666641,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,12.0,22,1.39,0.48,0.6768066890969272,30019,0.2501583333333309,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,12.0,11,1.39,0.48,0.6635315251165466,30896,0.257466666666664,0,0,1.0,bpentry90|qp50
2.5,50.0,50.0,12.0,23,1.39,0.48,0.6713702130483779,30134,0.2511166666666638,0,0,1.0,bpentry90|qp50
