W,L,qp,qr,seed,v_ref,r_robot,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio,tag
1.65,50.0,8.0,8.0,0,1.39,0.48,1.1943284424379352,5316,0.0671212121212136,32,33,1.03125,BND-253918225-3|qp8
1.65,50.0,8.0,8.0,8,1.39,0.48,1.1962685202122063,5467,0.0690277777777793,32,31,0.96875,BND-253918225-3|qp8
1.65,50.0,8.0,8.0,16,1.39,0.48,1.2289009730967393,5241,0.066174242424244,32,31,0.96875,BND-253918225-3|qp8
1.65,50.0,8.0,8.0,24,1.39,0.48,1.2463141936706503,5277,0.0666287878787895,32,33,1.03125,BND-253918225-3|qp8
1.65,50.0,20.0,8.0,2,1.39,0.48,1.127629593743548,14449,0.1824368686868667,80,79,0.9875,BND-253918225-3|qp20
1.65,50.0,20.0,8.0,10,1.39,0.48,1.150206418775657,14146,0.1786111111111089,80,80,1.0,BND-253918225-3|qp20
1.65,50.0,20.0,8.0,18,1.39,0.48,1.113232649138421,14567,0.1839267676767653,80,81,1.0125,BND-253918225-3|qp20
1.65,50.0,20.0,8.0,26,1.39,0.48,1.123719508005235,14553,0.1837499999999979,80,81,1.0125,BND-253918225-3|qp20
1.65,50.0,8.0,8.0,4,1.39,0.48,1.1746075994318508,5632,0.0711111111111128,32,31,0.96875,BND-253918225-0|qp8
1.65,50.0,8.0,8.0,12,1.39,0.48,1.1499615250087916,5718,0.0721969696969714,32,32,1.0,BND-253918225-0|qp8
1.65,50.0,8.0,8.0,20,1.39,0.48,1.1860953420669689,5496,0.069393939393941,32,34,1.0625,BND-253918225-0|qp8
1.65,50.0,8.0,8.0,28,1.39,0.48,1.181328360859517,5631,0.0710984848484865,32,31,0.96875,BND-253918225-0|qp8
1.65,50.0,20.0,8.0,6,1.39,0.48,1.1513259361997223,14420,0.1820707070707048,80,79,0.9875,BND-253918225-0|qp20
1.65,50.0,20.0,8.0,14,1.39,0.48,1.0758566732412955,15210,0.1920454545454526,80,77,0.9625,BND-253918225-0|qp20
1.65,50.0,20.0,8.0,22,1.39,0.48,1.1467534734343283,14323,0.180845959595959,80,79,0.9875,BND-253918225-0|qp20
2.25,50.0,34.0,8.0,0,1.39,0.48,1.112593320235714,24941,0.2309351851851876,136,138,1.0147058823529411,BND-873552517-2|qp34
2.25,50.0,34.0,8.0,8,1.39,0.48,1.1429226540047688,24009,0.22230555555556,136,136,1.0,BND-873552517-2|qp34
2.25,50.0,34.0,8.0,16,1.39,0.48,1.1895502794506796,23081,0.2137129629629665,136,134,0.9852941176470588,BND-873552517-2|qp34
2.25,50.0,34.0,8.0,24,1.39,0.48,1.1737470433922037,23253,0.2153055555555577,136,138,1.0147058823529411,BND-873552517-2|qp34
2.25,50.0,34.0,8.0,2,1.39,0.48,1.127728609953455,24474,0.2266111111111134,136,135,0.9926470588235294,BND-873552517-3|qp34
2.25,50.0,34.0,8.0,10,1.39,0.48,1.1481104749073756,23752,0.2199259259259268,136,135,0.9926470588235294,BND-873552517-3|qp34
2.25,50.0,34.0,8.0,18,1.39,0.48,1.0842488262911156,25560,0.2366666666666686,136,138,1.0147058823529411,BND-873552517-3|qp34
2.25,50.0,34.0,8.0,26,1.39,0.48,1.1506127605811318,23745,0.2198611111111147,136,134,0.9852941176470588,BND-873552517-3|qp34
1.65,50.0,8.0,8.0,1,1.39,0.48,1.19118511627904,5375,0.0678661616161631,32,31,0.96875,BND-253918225-3|qp8
