W,L,qp,qr,seed,v_ref,r_robot,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio,tag
1.65,50.0,8.0,10.0,0,1.39,0.48,1.1775616942909912,5430,0.0685606060606076,32,33,1.03125,BND-253918225-3|qp8
1.65,50.0,8.0,10.0,8,1.39,0.48,1.224316857733531,5321,0.067184343434345,32,32,1.0,BND-253918225-3|qp8
1.65,50.0,8.0,10.0,16,1.39,0.48,1.197764114030187,5367,0.0677651515151531,32,31,0.96875,BND-253918225-3|qp8
1.65,50.0,8.0,10.0,24,1.39,0.48,1.212832434443008,5377,0.0678914141414157,32,33,1.03125,BND-253918225-3|qp8
1.65,50.0,8.0,10.0,2,1.39,0.48,1.133154350828706,5792,0.0731313131313149,32,33,1.03125,BND-253918225-0|qp8
1.65,50.0,8.0,10.0,10,1.39,0.48,1.1618938053097068,5650,0.0713383838383855,32,32,1.0,BND-253918225-0|qp8
1.65,50.0,8.0,10.0,18,1.39,0.48,1.1544213333333544,5625,0.0710227272727289,32,32,1.0,BND-253918225-0|qp8
1.65,50.0,8.0,10.0,26,1.39,0.48,1.1424363636363388,5775,0.0729166666666683,32,33,1.03125,BND-253918225-0|qp8
1.65,50.0,20.0,10.0,4,1.39,0.48,1.0939309837490565,14953,0.188800505050503,80,78,0.975,BND-253918225-0|qp20
1.65,50.0,20.0,10.0,12,1.39,0.48,1.0837220551705584,15298,0.1931565656565637,80,80,1.0,BND-253918225-0|qp20
1.65,50.0,20.0,10.0,20,1.39,0.48,1.0885238975442253,15148,0.1912626262626238,80,78,0.975,BND-253918225-0|qp20
1.65,50.0,20.0,10.0,28,1.39,0.48,1.057763276909164,15478,0.1954292929292916,80,79,0.9875,BND-253918225-0|qp20
2.25,50.0,34.0,10.0,6,1.39,0.48,1.127058293761337,24428,0.2261851851851864,136,136,1.0,BND-873552517-2|qp34
2.25,50.0,34.0,10.0,14,1.39,0.48,1.1119542899046628,24546,0.2272777777777791,136,136,1.0,BND-873552517-2|qp34
2.25,50.0,34.0,10.0,22,1.39,0.48,1.1156055646481478,24440,0.2262962962962972,136,131,0.9632352941176472,BND-873552517-2|qp34
2.25,50.0,34.0,10.0,0,1.39,0.48,1.1005272169792009,25113,0.2325277777777783,136,136,1.0,BND-873552517-3|qp34
2.25,50.0,34.0,10.0,8,1.39,0.48,1.116676465850577,24832,0.2299259259259291,136,139,1.0220588235294117,BND-873552517-3|qp34
2.25,50.0,34.0,10.0,16,1.39,0.48,1.1191316949706012,24496,0.2268148148148158,136,135,0.9926470588235294,BND-873552517-3|qp34
2.25,50.0,34.0,10.0,24,1.39,0.48,1.1439113527074705,23915,0.2214351851851869,136,138,1.0147058823529411,BND-873552517-3|qp34
1.65,50.0,8.0,10.0,1,1.39,0.48,1.168811667266802,5554,0.0701262626262642,32,31,0.96875,BND-253918225-3|qp8
1.65,50.0,8.0,10.0,9,1.39,0.48,1.252308277830618,5255,0.0663510101010116,32,32,1.0,BND-253918225-3|qp8
1.65,50.0,8.0,10.0,17,1.39,0.48,1.2084866300019002,5273,0.0665782828282844,32,30,0.9375,BND-253918225-3|qp8
1.65,50.0,8.0,10.0,25,1.39,0.48,1.1839444850255512,5476,0.0691414141414158,32,33,1.03125,BND-253918225-3|qp8
1.65,50.0,8.0,10.0,3,1.39,0.48,1.0747844756399862,6055,0.076452020202022,32,33,1.03125,BND-253918225-0|qp8
1.65,50.0,8.0,10.0,11,1.39,0.48,1.1650453172205375,5627,0.0710479797979815,32,32,1.0,BND-253918225-0|qp8
1.65,50.0,8.0,10.0,19,1.39,0.48,1.180995286439454,5516,0.0696464646464662,32,33,1.03125,BND-253918225-0|qp8
1.65,50.0,8.0,10.0,27,1.39,0.48,1.1987378277153544,5340,0.067424242424244,32,32,1.0,BND-253918225-0|qp8
1.65,50.0,20.0,10.0,5,1.39,0.48,1.0845233346629546,15042,0.1899242424242402,80,82,1.025,BND-253918225-0|qp20
1.65,50.0,20.0,10.0,13,1.39,0.48,1.0774157887891982,15378,0.1941666666666649,80,79,0.9875,BND-253918225-0|qp20
1.65,50.0,20.0,10.0,21,1.39,0.48,1.0637623248572696,15416,0.1946464646464617,80,78,0.975,BND-253918225-0|qp20
1.65,50.0,20.0,10.0,29,1.39,0.48,1.0878729553964244,15223,0.192209595959594,80,80,1.0,BND-253918225-0|qp20
2.25,50.0,34.0,10.0,7,1.39,0.48,1.099996745586256,24582,0.2276111111111169,136,140,1.0294117647058822,BND-873552517-2|qp34
2.25,50.0,34.0,10.0,15,1.39,0.48,1.1516953720470071,23747,0.219879629629632,136,134,0.9852941176470588,BND-873552517-2|qp34
2.25,50.0,34.0,10.0,23,1.39,0.48,1.078218652037627,25520,0.2362962962963001,136,137,1.0073529411764706,BND-873552517-2|qp34
2.25,50.0,34.0,10.0,1,1.39,0.48,1.1100498258122071,24686,0.2285740740740766,136,141,1.036764705882353,BND-873552517-3|qp34
2.25,50.0,34.0,10.0,9,1.39,0.48,1.121665716612365,24560,0.227407407407408,136,134,0.9852941176470588,BND-873552517-3|qp34
2.25,50.0,34.0,10.0,17,1.39,0.48,1.0988628304319727,24816,0.2297777777777793,136,134,0.9852941176470588,BND-873552517-3|qp34
2.25,50.0,34.0,10.0,25,1.39,0.48,1.0577674545171247,25724,0.23818518518519,136,132,0.9705882352941176,BND-873552517-3|qp34
1.65,50.0,8.0,10.0,2,1.39,0.48,1.2002335928809542,5394,0.0681060606060622,32,32,1.0,BND-253918225-3|qp8
1.65,50.0,8.0,10.0,10,1.39,0.48,1.200639867232129,5423,0.0684722222222238,32,32,1.0,BND-253918225-3|qp8
1.65,50.0,8.0,10.0,18,1.39,0.48,1.23415862601314,5182,0.0654292929292945,32,33,1.03125,BND-253918225-3|qp8
1.65,50.0,8.0,10.0,26,1.39,0.48,1.201823819077118,5483,0.0692297979797996,32,33,1.03125,BND-253918225-3|qp8
1.65,50.0,8.0,10.0,4,1.39,0.48,1.135841532884548,5793,0.0731439393939412,32,31,0.96875,BND-253918225-0|qp8
1.65,50.0,8.0,10.0,12,1.39,0.48,1.1437341221507338,5747,0.072563131313133,32,32,1.0,BND-253918225-0|qp8
1.65,50.0,8.0,10.0,20,1.39,0.48,1.1591281138790106,5620,0.0709595959595976,32,33,1.03125,BND-253918225-0|qp8
1.65,50.0,8.0,10.0,28,1.39,0.48,1.157856022311299,5737,0.0724368686868704,32,31,0.96875,BND-253918225-0|qp8
1.65,50.0,20.0,10.0,6,1.39,0.48,1.105623443913594,14861,0.1876388888888886,80,79,0.9875,BND-253918225-0|qp20
1.65,50.0,20.0,10.0,14,1.39,0.48,1.0604694926139753,15570,0.1965909090909084,80,79,0.9875,BND-253918225-0|qp20
1.65,50.0,20.0,10.0,22,1.39,0.48,1.1278855738376308,14647,0.1849368686868669,80,79,0.9875,BND-253918225-0|qp20
2.25,50.0,34.0,10.0,0,1.39,0.48,1.081741676820869,25441,0.2355648148148141,136,136,1.0,BND-873552517-2|qp34
2.25,50.0,34.0,10.0,8,1.39,0.48,1.1113514931396369,24780,0.2294444444444472,136,137,1.0073529411764706,BND-873552517-2|qp34
2.25,50.0,34.0,10.0,16,1.39,0.48,1.147091832451976,23826,0.2206111111111129,136,134,0.9852941176470588,BND-873552517-2|qp34
2.25,50.0,34.0,10.0,24,1.39,0.48,1.13542797407483,23915,0.2214351851851884,136,139,1.0220588235294117,BND-873552517-2|qp34
2.25,50.0,34.0,10.0,2,1.39,0.48,1.0648878714984216,25774,0.2386481481481492,136,136,1.0,BND-873552517-3|qp34
2.25,50.0,34.0,10.0,10,1.39,0.48,1.1234202922480023,24226,0.2243148148148184,136,136,1.0,BND-873552517-3|qp34
2.25,50.0,34.0,10.0,18,1.39,0.48,1.0947089061566433,25095,0.2323611111111129,136,135,0.9926470588235294,BND-873552517-3|qp34
2.25,50.0,34.0,10.0,26,1.39,0.48,1.1346904821176316,24102,0.2231666666666715,136,137,1.0073529411764706,BND-873552517-3|qp34
1.65,50.0,8.0,10.0,3,1.39,0.48,1.1344271018091785,5638,0.0711868686868704,32,32,1.0,BND-253918225-3|qp8
1.65,50.0,8.0,10.0,11,1.39,0.48,1.2207341007737191,5299,0.0669065656565672,32,32,1.0,BND-253918225-3|qp8
1.65,50.0,8.0,10.0,19,1.39,0.48,1.231741861793264,5253,0.0663257575757591,32,34,1.0625,BND-253918225-3|qp8
1.65,50.0,8.0,10.0,27,1.39,0.48,1.227955376033852,5199,0.0656439393939409,32,33,1.03125,BND-253918225-3|qp8
1.65,50.0,8.0,10.0,5,1.39,0.48,1.162834532374075,5560,0.0702020202020219,32,32,1.0,BND-253918225-0|qp8
1.65,50.0,8.0,10.0,13,1.39,0.48,1.1270754076087293,5888,0.0743434343434361,32,32,1.0,BND-253918225-0|qp8
1.65,50.0,8.0,10.0,21,1.39,0.48,1.141116778051345,5686,0.071792929292931,32,32,1.0,BND-253918225-0|qp8
1.65,50.0,8.0,10.0,29,1.39,0.48,1.1572995262326902,5699,0.0719570707070725,32,32,1.0,BND-253918225-0|qp8
1.65,50.0,20.0,10.0,7,1.39,0.48,1.072249431633616,15395,0.1943813131313119,80,85,1.0625,BND-253918225-0|qp20
1.65,50.0,20.0,10.0,15,1.39,0.48,1.0957452736318476,15075,0.1903409090909072,80,79,0.9875,BND-253918225-0|qp20
1.65,50.0,20.0,10.0,23,1.39,0.48,1.0421218833059154,15802,0.1995202020201998,80,80,1.0,BND-253918225-0|qp20
2.25,50.0,34.0,10.0,1,1.39,0.48,1.1246402656499648,24393,0.2258611111111135,136,138,1.0147058823529411,BND-873552517-2|qp34
2.25,50.0,34.0,10.0,9,1.39,0.48,1.114640068325984,24588,0.2276666666666678,136,135,0.9926470588235294,BND-873552517-2|qp34
2.25,50.0,34.0,10.0,17,1.39,0.48,1.1409286131264889,23982,0.2220555555555585,136,134,0.9852941176470588,BND-873552517-2|qp34
2.25,50.0,34.0,10.0,25,1.39,0.48,1.0931063642192704,24952,0.2310370370370395,136,131,0.9632352941176472,BND-873552517-2|qp34
2.25,50.0,34.0,10.0,3,1.39,0.48,1.1387704138587205,24187,0.2239537037037083,136,138,1.0147058823529411,BND-873552517-3|qp34
2.25,50.0,34.0,10.0,11,1.39,0.48,1.118662706760754,24243,0.2244722222222245,136,134,0.9852941176470588,BND-873552517-3|qp34
2.25,50.0,34.0,10.0,19,1.39,0.48,1.137378036122077,24085,0.2230092592592621,136,137,1.0073529411764706,BND-873552517-3|qp34
2.25,50.0,34.0,10.0,27,1.39,0.48,1.1336930416186888,24316,0.2251481481481508,136,134,0.9852941176470588,BND-873552517-3|qp34
1.65,50.0,8.0,10.0,4,1.39,0.48,1.203434417245193,5474,0.0691161616161633,32,31,0.96875,BND-253918225-3|qp8
1.65,50.0,8.0,10.0,12,1.39,0.48,1.1827908236994706,5536,0.0698989898989915,32,32,1.0,BND-253918225-3|qp8
1.65,50.0,8.0,10.0,20,1.39,0.48,1.205574617229308,5421,0.0684469696969713,32,34,1.0625,BND-253918225-3|qp8
1.65,50.0,8.0,10.0,28,1.39,0.48,1.2384557438794586,5310,0.0670454545454561,32,32,1.0,BND-253918225-3|qp8
1.65,50.0,8.0,10.0,6,1.39,0.48,1.1732415141283246,5627,0.0710479797979814,32,33,1.03125,BND-253918225-0|qp8
1.65,50.0,8.0,10.0,14,1.39,0.48,1.1455604126595558,5719,0.0722095959595977,32,32,1.0,BND-253918225-0|qp8
