W,L,qp,qr,seed,v_ref,r_robot,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio,tag
1.65,50.0,8.0,6.0,0,1.39,0.48,1.212721386402604,5251,0.0663005050505066,32,32,1.0,BND-253918225-3|qp8
1.65,50.0,8.0,6.0,8,1.39,0.48,1.2099003138268685,5417,0.0683964646464662,32,32,1.0,BND-253918225-3|qp8
1.65,50.0,8.0,6.0,16,1.39,0.48,1.255905113746844,5143,0.0649368686868702,32,32,1.0,BND-253918225-3|qp8
1.65,50.0,8.0,6.0,24,1.39,0.48,1.261302073241631,5161,0.0651641414141429,32,32,1.0,BND-253918225-3|qp8
1.65,50.0,20.0,6.0,2,1.39,0.48,1.158491342605767,14092,0.1779292929292909,80,78,0.975,BND-253918225-3|qp20
1.65,50.0,20.0,6.0,10,1.39,0.48,1.1265197231834208,14450,0.1824494949494925,80,81,1.0125,BND-253918225-3|qp20
1.65,50.0,20.0,6.0,18,1.39,0.48,1.153265708650277,14196,0.1792424242424221,80,81,1.0125,BND-253918225-3|qp20
1.65,50.0,20.0,6.0,26,1.39,0.48,1.17331812585995,13809,0.1743560606060599,80,80,1.0,BND-253918225-3|qp20
1.65,50.0,8.0,6.0,4,1.39,0.48,1.1745999288762747,5624,0.0710101010101027,32,31,0.96875,BND-253918225-0|qp8
1.65,50.0,8.0,6.0,12,1.39,0.48,1.163985174726486,5666,0.0715404040404057,32,33,1.03125,BND-253918225-0|qp8
1.65,50.0,8.0,6.0,20,1.39,0.48,1.2155437813720145,5379,0.0679166666666682,32,34,1.0625,BND-253918225-0|qp8
1.65,50.0,8.0,6.0,28,1.39,0.48,1.2009878776913228,5527,0.0697853535353552,32,31,0.96875,BND-253918225-0|qp8
1.65,50.0,20.0,6.0,6,1.39,0.48,1.1707172697019042,14123,0.1783207070707054,80,78,0.975,BND-253918225-0|qp20
1.65,50.0,20.0,6.0,14,1.39,0.48,1.1277482623357005,14531,0.1834722222222218,80,77,0.9625,BND-253918225-0|qp20
1.65,50.0,20.0,6.0,22,1.39,0.48,1.155773405223704,14281,0.1803156565656565,80,79,0.9875,BND-253918225-0|qp20
2.25,50.0,34.0,6.0,0,1.39,0.48,1.1501346985018963,23831,0.2206574074074097,136,137,1.0073529411764706,BND-873552517-2|qp34
2.25,50.0,34.0,6.0,8,1.39,0.48,1.1489268966672668,23884,0.2211481481481515,136,138,1.0147058823529411,BND-873552517-2|qp34
2.25,50.0,34.0,6.0,16,1.39,0.48,1.2041644329218066,22757,0.2107129629629649,136,133,0.9779411764705882,BND-873552517-2|qp34
2.25,50.0,34.0,6.0,24,1.39,0.48,1.185379253256598,22953,0.2125277777777812,136,137,1.0073529411764706,BND-873552517-2|qp34
2.25,50.0,34.0,6.0,2,1.39,0.48,1.1180307165845365,24547,0.2272870370370392,136,135,0.9926470588235294,BND-873552517-3|qp34
