W,L,qp,qr,seed,v_ref,r_robot,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio,tag
1.65,50.0,8.0,12.0,0,1.39,0.48,1.1412611967037094,5582,0.0704797979797996,32,33,1.03125,BND-253918225-3|qp8
1.65,50.0,8.0,12.0,8,1.39,0.48,1.1714109315416927,5507,0.0695328282828299,32,32,1.0,BND-253918225-3|qp8
1.65,50.0,8.0,12.0,16,1.39,0.48,1.172310237088767,5441,0.0686994949494966,32,31,0.96875,BND-253918225-3|qp8
1.65,50.0,8.0,12.0,24,1.39,0.48,1.2383632543926648,5236,0.0661111111111126,32,33,1.03125,BND-253918225-3|qp8
1.65,50.0,8.0,12.0,2,1.39,0.48,1.107027712064868,5918,0.074722222222224,32,33,1.03125,BND-253918225-0|qp8
1.65,50.0,8.0,12.0,10,1.39,0.48,1.1637447108603387,5672,0.0716161616161633,32,32,1.0,BND-253918225-0|qp8
1.65,50.0,8.0,12.0,18,1.39,0.48,1.1185453920220272,5816,0.0734343434343452,32,32,1.0,BND-253918225-0|qp8
1.65,50.0,8.0,12.0,26,1.39,0.48,1.1638814632430288,5686,0.071792929292931,32,33,1.03125,BND-253918225-0|qp8
2.25,50.0,34.0,12.0,4,1.39,0.48,1.0991397288842568,24934,0.2308703703703733,136,138,1.0147058823529411,BND-873552517-2|qp34
2.25,50.0,34.0,12.0,12,1.39,0.48,1.1036697099458777,24754,0.2292037037037058,136,137,1.0073529411764706,BND-873552517-2|qp34
2.25,50.0,34.0,12.0,20,1.39,0.48,1.1350835252250782,23885,0.2211574074074091,136,137,1.0073529411764706,BND-873552517-2|qp34
2.25,50.0,34.0,12.0,28,1.39,0.48,1.12803336223628,24219,0.2242500000000022,136,139,1.0220588235294117,BND-873552517-2|qp34
2.25,50.0,34.0,12.0,6,1.39,0.48,1.1221977932495173,24561,0.2274166666666694,136,137,1.0073529411764706,BND-873552517-3|qp34
2.25,50.0,34.0,12.0,14,1.39,0.48,1.0364642803201611,26484,0.2452222222222252,136,135,0.9926470588235294,BND-873552517-3|qp34
2.25,50.0,34.0,12.0,22,1.39,0.48,1.088781275221968,24780,0.2294444444444461,136,135,0.9926470588235294,BND-873552517-3|qp34
1.65,50.0,8.0,12.0,1,1.39,0.48,1.1648455107233406,5502,0.0694696969696985,32,31,0.96875,BND-253918225-3|qp8
1.65,50.0,8.0,12.0,9,1.39,0.48,1.229754206844376,5289,0.0667803030303046,32,32,1.0,BND-253918225-3|qp8
1.65,50.0,8.0,12.0,17,1.39,0.48,1.1370113314447623,5648,0.0713131313131331,32,30,0.9375,BND-253918225-3|qp8
1.65,50.0,8.0,12.0,25,1.39,0.48,1.1778467756751658,5443,0.0687247474747491,32,32,1.0,BND-253918225-3|qp8
1.65,50.0,8.0,12.0,3,1.39,0.48,1.0589256063812649,6143,0.0775631313131331,32,32,1.0,BND-253918225-0|qp8
1.65,50.0,8.0,12.0,11,1.39,0.48,1.160834373328565,5609,0.0708207070707087,32,32,1.0,BND-253918225-0|qp8
1.65,50.0,8.0,12.0,19,1.39,0.48,1.1563248317392865,5646,0.0712878787878804,32,33,1.03125,BND-253918225-0|qp8
1.65,50.0,8.0,12.0,27,1.39,0.48,1.1492475815120016,5582,0.0704797979797998,32,33,1.03125,BND-253918225-0|qp8
2.25,50.0,34.0,12.0,5,1.39,0.48,1.13095907981297,24169,0.22378703703704,136,135,0.9926470588235294,BND-873552517-2|qp34
2.25,50.0,34.0,12.0,13,1.39,0.48,1.1115616115668618,24622,0.227981481481483,136,139,1.0220588235294117,BND-873552517-2|qp34
