W,L,qp,qr,seed,v_ref,r_robot,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio,tag
1.65,50.0,8.0,3.0,0,1.39,0.48,1.2623433459319848,5027,0.0634722222222236,32,32,1.0,BND-253918225-3|qp8
1.65,50.0,8.0,3.0,8,1.39,0.48,1.2661954624782137,5157,0.0651136363636379,32,32,1.0,BND-253918225-3|qp8
1.65,50.0,8.0,3.0,16,1.39,0.48,1.239772466539204,5230,0.0660353535353551,32,31,0.96875,BND-253918225-3|qp8
1.65,50.0,8.0,3.0,24,1.39,0.48,1.2852824578790951,5045,0.0636994949494965,32,33,1.03125,BND-253918225-3|qp8
1.65,50.0,20.0,3.0,2,1.39,0.48,1.1737164339420327,13965,0.1763257575757557,80,80,1.0,BND-253918225-3|qp20
1.65,50.0,20.0,3.0,10,1.39,0.48,1.189144641301215,13772,0.1738888888888871,80,81,1.0125,BND-253918225-3|qp20
1.65,50.0,20.0,3.0,18,1.39,0.48,1.2227257725772158,13332,0.1683333333333314,80,81,1.0125,BND-253918225-3|qp20
1.65,50.0,20.0,3.0,26,1.39,0.48,1.2212930386408325,13302,0.1679545454545444,80,82,1.025,BND-253918225-3|qp20
1.65,50.0,8.0,3.0,4,1.39,0.48,1.2070668135095757,5448,0.0687878787878805,32,31,0.96875,BND-253918225-0|qp8
1.65,50.0,8.0,3.0,12,1.39,0.48,1.2139900110988304,5406,0.0682575757575774,32,33,1.03125,BND-253918225-0|qp8
1.65,50.0,8.0,3.0,20,1.39,0.48,1.2331904042312172,5294,0.0668434343434359,32,34,1.0625,BND-253918225-0|qp8
1.65,50.0,8.0,3.0,28,1.39,0.48,1.235101774042936,5355,0.067613636363638,32,32,1.0,BND-253918225-0|qp8
1.65,50.0,20.0,3.0,6,1.39,0.48,1.2096139024751544,13494,0.170378787878786,80,78,0.975,BND-253918225-0|qp20
1.65,50.0,20.0,3.0,14,1.39,0.48,1.1703866809881889,13965,0.1763257575757574,80,78,0.975,BND-253918225-0|qp20
1.65,50.0,20.0,3.0,22,1.39,0.48,1.1917839929896072,13694,0.1729040404040387,80,80,1.0,BND-253918225-0|qp20
2.25,50.0,34.0,3.0,0,1.39,0.48,1.166769237280929,23626,0.2187592592592596,136,135,0.9926470588235294,BND-873552517-2|qp34
2.25,50.0,34.0,3.0,8,1.39,0.48,1.1846057324567367,23271,0.2154722222222259,136,137,1.0073529411764706,BND-873552517-2|qp34
2.25,50.0,34.0,3.0,16,1.39,0.48,1.2477140508699731,21899,0.2027685185185211,136,136,1.0,BND-873552517-2|qp34
2.25,50.0,34.0,3.0,24,1.39,0.48,1.2529145405231188,21753,0.2014166666666692,136,137,1.0073529411764706,BND-873552517-2|qp34
2.25,50.0,56.0,3.0,2,1.39,0.48,1.051946032043401,42692,0.3952962962962984,224,218,0.9732142857142856,BND-873552517-2|qp56
2.25,50.0,56.0,3.0,10,1.39,0.48,1.1153873900582745,40476,0.3747777777777761,224,228,1.0178571428571428,BND-873552517-2|qp56
2.25,50.0,56.0,3.0,18,1.39,0.48,0.995097180644272,44762,0.414462962962962,224,221,0.9866071428571428,BND-873552517-2|qp56
2.25,50.0,56.0,3.0,26,1.39,0.48,1.061517453895394,42512,0.3936296296296339,224,218,0.9732142857142856,BND-873552517-2|qp56
2.25,50.0,34.0,3.0,4,1.39,0.48,1.2243297815186642,22336,0.2068148148148178,136,136,1.0,BND-873552517-3|qp34
2.25,50.0,34.0,3.0,12,1.39,0.48,1.187562059054074,22962,0.2126111111111139,136,136,1.0,BND-873552517-3|qp34
2.25,50.0,34.0,3.0,20,1.39,0.48,1.1936623399251145,22958,0.2125740740740777,136,135,0.9926470588235294,BND-873552517-3|qp34
2.25,50.0,34.0,3.0,28,1.39,0.48,1.147562570274483,24013,0.2223425925925949,136,136,1.0,BND-873552517-3|qp34
2.25,50.0,56.0,3.0,6,1.39,0.48,0.96321413394527,47064,0.4357777777777858,224,220,0.9821428571428572,BND-873552517-3|qp56
2.25,50.0,56.0,3.0,14,1.39,0.48,0.9590430132726404,46939,0.4346203703703737,224,216,0.9642857142857144,BND-873552517-3|qp56
2.25,50.0,56.0,3.0,22,1.39,0.48,1.0304580617515369,44339,0.4105462962963004,224,223,0.9955357142857144,BND-873552517-3|qp56
1.65,50.0,8.0,3.0,1,1.39,0.48,1.2368826923076588,5200,0.0656565656565671,32,31,0.96875,BND-253918225-3|qp8
1.65,50.0,8.0,3.0,9,1.39,0.48,1.3046116893514628,4996,0.0630808080808096,32,31,0.96875,BND-253918225-3|qp8
1.65,50.0,8.0,3.0,17,1.39,0.48,1.301998356952154,4869,0.0614772727272742,32,32,1.0,BND-253918225-3|qp8
1.65,50.0,8.0,3.0,25,1.39,0.48,1.2663848850798562,5134,0.0648232323232339,32,32,1.0,BND-253918225-3|qp8
1.65,50.0,20.0,3.0,3,1.39,0.48,1.1860491202345962,13640,0.1722222222222214,80,79,0.9875,BND-253918225-3|qp20
1.65,50.0,20.0,3.0,11,1.39,0.48,1.2303895313449846,13144,0.1659595959595951,80,82,1.025,BND-253918225-3|qp20
1.65,50.0,20.0,3.0,19,1.39,0.48,1.181462545454523,13750,0.1736111111111102,80,83,1.0375,BND-253918225-3|qp20
1.65,50.0,20.0,3.0,27,1.39,0.48,1.235562143500484,13324,0.1682323232323219,80,78,0.975,BND-253918225-3|qp20
1.65,50.0,8.0,3.0,5,1.39,0.48,1.240845124282951,5230,0.0660353535353551,32,33,1.03125,BND-253918225-0|qp8
1.65,50.0,8.0,3.0,13,1.39,0.48,1.2146306607275792,5388,0.0680303030303047,32,31,0.96875,BND-253918225-0|qp8
1.65,50.0,8.0,3.0,21,1.39,0.48,1.2048057259713572,5379,0.0679166666666683,32,31,0.96875,BND-253918225-0|qp8
1.65,50.0,8.0,3.0,29,1.39,0.48,1.2423188679245425,5300,0.0669191919191935,32,32,1.0,BND-253918225-0|qp8
1.65,50.0,20.0,3.0,7,1.39,0.48,1.1422584666527773,14439,0.1823106060606042,80,84,1.05,BND-253918225-0|qp20
1.65,50.0,20.0,3.0,15,1.39,0.48,1.189620647216375,13813,0.1744065656565641,80,81,1.0125,BND-253918225-0|qp20
1.65,50.0,20.0,3.0,23,1.39,0.48,1.143137282229966,14350,0.1811868686868677,80,80,1.0,BND-253918225-0|qp20
2.25,50.0,34.0,3.0,1,1.39,0.48,1.1861270059802709,23243,0.2152129629629659,136,139,1.0220588235294117,BND-873552517-2|qp34
2.25,50.0,34.0,3.0,9,1.39,0.48,1.1987122201898597,22962,0.2126111111111124,136,135,0.9926470588235294,BND-873552517-2|qp34
2.25,50.0,34.0,3.0,17,1.39,0.48,1.2242286637350417,22286,0.2063518518518563,136,140,1.0294117647058822,BND-873552517-2|qp34
2.25,50.0,34.0,3.0,25,1.39,0.48,1.1541717302936472,23863,0.2209537037037066,136,129,0.9485294117647058,BND-873552517-2|qp34
2.25,50.0,56.0,3.0,3,1.39,0.48,1.0590752567430557,42747,0.3958055555555621,224,227,1.0133928571428572,BND-873552517-2|qp56
2.25,50.0,56.0,3.0,11,1.39,0.48,1.0527073552426187,42813,0.3964166666666666,224,229,1.0223214285714286,BND-873552517-2|qp56
2.25,50.0,56.0,3.0,19,1.39,0.48,1.119995982423046,39825,0.3687500000000017,224,225,1.0044642857142858,BND-873552517-2|qp56
2.25,50.0,56.0,3.0,27,1.39,0.48,1.1129667271627377,41325,0.3826388888888926,224,226,1.0089285714285714,BND-873552517-2|qp56
2.25,50.0,34.0,3.0,5,1.39,0.48,1.197794589839441,22735,0.210509259259262,136,136,1.0,BND-873552517-3|qp34
2.25,50.0,34.0,3.0,13,1.39,0.48,1.152138613861416,23735,0.2197685185185204,136,134,0.9852941176470588,BND-873552517-3|qp34
2.25,50.0,34.0,3.0,21,1.39,0.48,1.1089257610683347,25162,0.2329814814814841,136,137,1.0073529411764706,BND-873552517-3|qp34
2.25,50.0,34.0,3.0,29,1.39,0.48,1.1848032347345232,23124,0.2141111111111144,136,140,1.0294117647058822,BND-873552517-3|qp34
2.25,50.0,56.0,3.0,7,1.39,0.48,1.0247720609628714,44683,0.4137314814814796,224,227,1.0133928571428572,BND-873552517-3|qp56
2.25,50.0,56.0,3.0,15,1.39,0.48,1.0623455991566977,41742,0.3865000000000002,224,221,0.9866071428571428,BND-873552517-3|qp56
2.25,50.0,56.0,3.0,23,1.39,0.48,0.9808913666909184,46726,0.4326481481481506,224,223,0.9955357142857144,BND-873552517-3|qp56
1.65,50.0,8.0,3.0,2,1.39,0.48,1.271927286942886,5116,0.0645959595959611,32,32,1.0,BND-253918225-3|qp8
1.65,50.0,8.0,3.0,10,1.39,0.48,1.2796811023621668,5080,0.0641414141414156,32,32,1.0,BND-253918225-3|qp8
1.65,50.0,8.0,3.0,18,1.39,0.48,1.312705235282164,4909,0.0619823232323247,32,33,1.03125,BND-253918225-3|qp8
1.65,50.0,8.0,3.0,26,1.39,0.48,1.2988644101742133,4993,0.0630429292929307,32,31,0.96875,BND-253918225-3|qp8
1.65,50.0,20.0,3.0,4,1.39,0.48,1.2468020108274838,12930,0.1632575757575749,80,79,0.9875,BND-253918225-3|qp20
1.65,50.0,20.0,3.0,12,1.39,0.48,1.18911586035274,13663,0.1725126262626249,80,79,0.9875,BND-253918225-3|qp20
1.65,50.0,20.0,3.0,20,1.39,0.48,1.1979581497797214,13620,0.1719696969696952,80,79,0.9875,BND-253918225-3|qp20
1.65,50.0,20.0,3.0,28,1.39,0.48,1.1952014516368044,13502,0.1704797979797969,80,78,0.975,BND-253918225-3|qp20
1.65,50.0,8.0,3.0,6,1.39,0.48,1.2547338403042017,5260,0.066414141414143,32,32,1.0,BND-253918225-0|qp8
1.65,50.0,8.0,3.0,14,1.39,0.48,1.2165012084030449,5379,0.0679166666666682,32,33,1.03125,BND-253918225-0|qp8
1.65,50.0,8.0,3.0,22,1.39,0.48,1.2262945590994174,5330,0.0672979797979814,32,33,1.03125,BND-253918225-0|qp8
1.65,50.0,20.0,3.0,0,1.39,0.48,1.1456261368405858,14294,0.1804797979797957,80,79,0.9875,BND-253918225-0|qp20
1.65,50.0,20.0,3.0,8,1.39,0.48,1.1579125150165468,14151,0.1786742424242403,80,79,0.9875,BND-253918225-0|qp20
1.65,50.0,20.0,3.0,16,1.39,0.48,1.1769132781575853,13895,0.1754419191919181,80,80,1.0,BND-253918225-0|qp20
1.65,50.0,20.0,3.0,24,1.39,0.48,1.18193504050927,13824,0.1745454545454515,80,81,1.0125,BND-253918225-0|qp20
2.25,50.0,34.0,3.0,2,1.39,0.48,1.1937276142221762,22894,0.211981481481484,136,135,0.9926470588235294,BND-873552517-2|qp34
2.25,50.0,34.0,3.0,10,1.39,0.48,1.2088209121245548,22475,0.2081018518518542,136,135,0.9926470588235294,BND-873552517-2|qp34
2.25,50.0,34.0,3.0,18,1.39,0.48,1.1927139031564675,22779,0.2109166666666714,136,136,1.0,BND-873552517-2|qp34
2.25,50.0,34.0,3.0,26,1.39,0.48,1.1953534339819814,22918,0.2122037037037069,136,136,1.0,BND-873552517-2|qp34
2.25,50.0,56.0,3.0,4,1.39,0.48,1.0695517478772651,39219,0.3631388888888832,222,192,0.8648648648648649,BND-873552517-2|qp56
2.25,50.0,56.0,3.0,12,1.39,0.48,1.055043512566347,43091,0.3989907407407391,224,229,1.0223214285714286,BND-873552517-2|qp56
2.25,50.0,56.0,3.0,20,1.39,0.48,0.699655124868566,58021,0.5372314814814794,205,187,0.9121951219512195,BND-873552517-2|qp56
2.25,50.0,56.0,3.0,28,1.39,0.48,1.07028475235322,42177,0.390527777777781,224,232,1.0357142857142858,BND-873552517-2|qp56
2.25,50.0,34.0,3.0,6,1.39,0.48,1.2225119723307525,22552,0.2088148148148189,136,135,0.9926470588235294,BND-873552517-3|qp34
2.25,50.0,34.0,3.0,14,1.39,0.48,1.1103341298448843,24691,0.2286203703703743,136,134,0.9852941176470588,BND-873552517-3|qp34
2.25,50.0,34.0,3.0,22,1.39,0.48,1.1649060110674123,23673,0.2191944444444457,136,137,1.0073529411764706,BND-873552517-3|qp34
2.25,50.0,56.0,3.0,0,1.39,0.48,0.8306838063867168,46753,0.4328981481481506,102,151,1.4803921568627452,BND-873552517-3|qp56
2.25,50.0,56.0,3.0,8,1.39,0.48,0.8461480079422814,53889,0.4989722222222214,224,216,0.9642857142857144,BND-873552517-3|qp56
2.25,50.0,56.0,3.0,16,1.39,0.48,1.0189495165997289,43856,0.4060740740740753,224,218,0.9732142857142856,BND-873552517-3|qp56
2.25,50.0,56.0,3.0,24,1.39,0.48,1.0466922337210498,43676,0.4044074074074092,224,218,0.9732142857142856,BND-873552517-3|qp56
1.65,50.0,8.0,3.0,3,1.39,0.48,1.211446728971984,5350,0.0675505050505066,32,33,1.03125,BND-253918225-3|qp8
1.65,50.0,8.0,3.0,11,1.39,0.48,1.2826144175996628,5091,0.0642803030303046,32,32,1.0,BND-253918225-3|qp8
1.65,50.0,8.0,3.0,19,1.39,0.48,1.3093867638129928,4941,0.0623863636363651,32,33,1.03125,BND-253918225-3|qp8
1.65,50.0,8.0,3.0,27,1.39,0.48,1.3079287031346027,4881,0.0616287878787894,32,32,1.0,BND-253918225-3|qp8
1.65,50.0,20.0,3.0,5,1.39,0.48,1.204125988953606,13398,0.1691666666666642,80,81,1.0125,BND-253918225-3|qp20
1.65,50.0,20.0,3.0,13,1.39,0.48,1.1628596689772566,14138,0.1785101010100996,80,81,1.0125,BND-253918225-3|qp20
1.65,50.0,20.0,3.0,21,1.39,0.48,1.177241179032925,13774,0.1739141414141395,80,78,0.975,BND-253918225-3|qp20
1.65,50.0,20.0,3.0,29,1.39,0.48,1.24465465695666,13045,0.164709595959595,80,82,1.025,BND-253918225-3|qp20
1.65,50.0,8.0,3.0,7,1.39,0.48,1.2065236363635878,5500,0.0694444444444461,32,31,0.96875,BND-253918225-0|qp8
1.65,50.0,8.0,3.0,15,1.39,0.48,1.1739090416892006,5541,0.0699621212121229,32,31,0.96875,BND-253918225-0|qp8
1.65,50.0,8.0,3.0,23,1.39,0.48,1.1680359661495086,5672,0.0716161616161633,32,31,0.96875,BND-253918225-0|qp8
1.65,50.0,20.0,3.0,1,1.39,0.48,1.1527402160190583,14258,0.1800252525252504,80,80,1.0,BND-253918225-0|qp20
1.65,50.0,20.0,3.0,9,1.39,0.48,1.2118015086525535,13522,0.1707323232323223,80,79,0.9875,BND-253918225-0|qp20
1.65,50.0,20.0,3.0,17,1.39,0.48,1.1889205628022717,13646,0.1722979797979784,80,80,1.0,BND-253918225-0|qp20
1.65,50.0,20.0,3.0,25,1.39,0.48,1.1305385774975605,14594,0.1842676767676747,80,78,0.975,BND-253918225-0|qp20
2.25,50.0,34.0,3.0,3,1.39,0.48,1.1977346617724618,22884,0.2118888888888916,136,139,1.0220588235294117,BND-873552517-2|qp34
2.25,50.0,34.0,3.0,11,1.39,0.48,1.166797174484233,23217,0.214972222222226,136,135,0.9926470588235294,BND-873552517-2|qp34
2.25,50.0,34.0,3.0,19,1.39,0.48,1.2440242248937856,22126,0.2048703703703736,136,136,1.0,BND-873552517-2|qp34
2.25,50.0,34.0,3.0,27,1.39,0.48,1.2086312786915088,22437,0.2077500000000026,136,135,0.9926470588235294,BND-873552517-2|qp34
2.25,50.0,56.0,3.0,5,1.39,0.48,0.9911319793581967,45151,0.4180648148148137,224,221,0.9866071428571428,BND-873552517-2|qp56
2.25,50.0,56.0,3.0,13,1.39,0.48,1.0751846441229238,41756,0.3866296296296308,224,221,0.9866071428571428,BND-873552517-2|qp56
2.25,50.0,56.0,3.0,21,1.39,0.48,1.0514540147997624,43514,0.4029074074074095,224,223,0.9955357142857144,BND-873552517-2|qp56
2.25,50.0,56.0,3.0,29,1.39,0.48,1.0255987202924095,43760,0.4051851851851868,224,219,0.9776785714285714,BND-873552517-2|qp56
2.25,50.0,34.0,3.0,7,1.39,0.48,1.180136265631742,23190,0.2147222222222256,136,137,1.0073529411764706,BND-873552517-3|qp34
2.25,50.0,34.0,3.0,15,1.39,0.48,1.192989534025267,23027,0.2132129629629666,136,138,1.0147058823529411,BND-873552517-3|qp34
2.25,50.0,34.0,3.0,23,1.39,0.48,1.1170578585147568,24992,0.2314074074074099,136,135,0.9926470588235294,BND-873552517-3|qp34
2.25,50.0,56.0,3.0,1,1.39,0.48,0.997686883583698,43396,0.401814814814822,224,206,0.9196428571428572,BND-873552517-3|qp56
2.25,50.0,56.0,3.0,9,1.39,0.48,0.9892557189004604,45507,0.4213611111111139,224,220,0.9821428571428572,BND-873552517-3|qp56
