W,L,qp,qr,seed,v_ref,r_robot,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio,tag
1.65,50.0,8.0,15.0,0,1.39,0.48,1.1189040127276102,5657,0.0714267676767693,32,33,1.03125,BND-253918225-3|qp8
1.65,50.0,8.0,15.0,8,1.39,0.48,1.1166643753222392,5819,0.0734722222222239,32,32,1.0,BND-253918225-3|qp8
1.65,50.0,8.0,15.0,16,1.39,0.48,1.1751859956236383,5484,0.0692424242424258,32,31,0.96875,BND-253918225-3|qp8
1.65,50.0,8.0,15.0,24,1.39,0.48,1.1577469300587322,5619,0.0709469696969714,32,33,1.03125,BND-253918225-3|qp8
1.65,50.0,8.0,15.0,2,1.39,0.48,1.0862630618676268,6029,0.0761237373737392,32,33,1.03125,BND-253918225-0|qp8
1.65,50.0,8.0,15.0,10,1.39,0.48,1.0854881876755145,6053,0.0764267676767695,32,32,1.0,BND-253918225-0|qp8
1.65,50.0,8.0,15.0,18,1.39,0.48,1.0646852459016534,6100,0.0770202020202038,32,32,1.0,BND-253918225-0|qp8
1.65,50.0,8.0,15.0,26,1.39,0.48,1.077957987298474,6141,0.0775378787878806,32,33,1.03125,BND-253918225-0|qp8
2.25,50.0,34.0,15.0,4,1.39,0.48,1.0683036378587671,25537,0.2364537037037068,136,130,0.9558823529411764,BND-873552517-2|qp34
2.25,50.0,34.0,15.0,12,1.39,0.48,1.0503899346907202,26030,0.2410185185185181,136,134,0.9852941176470588,BND-873552517-2|qp34
2.25,50.0,34.0,15.0,20,1.39,0.48,1.107107999672545,24426,0.2261666666666692,136,137,1.0073529411764706,BND-873552517-2|qp34
2.25,50.0,34.0,15.0,28,1.39,0.48,1.07144629231069,25555,0.2366203703703719,136,137,1.0073529411764706,BND-873552517-2|qp34
2.25,50.0,34.0,15.0,6,1.39,0.48,0.9664004845967992,28890,0.2675000000000013,136,140,1.0294117647058822,BND-873552517-3|qp34
2.25,50.0,34.0,15.0,14,1.39,0.48,0.9590302066772524,28305,0.2620833333333307,136,133,0.9779411764705882,BND-873552517-3|qp34
