W,L,qp,qr,seed,v_ref,r_robot,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio
1.5,50.0,20.0,6.0,2,1.39,0.48,0.0465393050906523,121282,1.6844722222222446,0,0,1.0
1.5,50.0,20.0,6.0,10,1.39,0.48,0.0647588289353126,114255,1.586874999999985,0,3,1.0
1.5,50.0,20.0,6.0,18,1.39,0.48,0.0456115734389538,121727,1.6906527777778164,0,0,1.0
1.5,50.0,20.0,6.0,26,1.39,0.48,0.0446293719341372,128633,1.7865694444444462,0,0,1.0
1.5,50.0,20.0,8.0,4,1.39,0.48,0.0513578142364967,106178,1.474694444444398,0,0,1.0
1.5,50.0,20.0,8.0,12,1.39,0.48,0.0511876126407777,112082,1.5566944444444728,0,0,1.0
1.5,50.0,20.0,8.0,20,1.39,0.48,0.0545772706021962,104807,1.4556527777777193,0,0,1.0
1.5,50.0,20.0,8.0,28,1.39,0.48,0.0572018748443897,112436,1.5616111111111608,0,0,1.0
1.5,50.0,20.0,10.0,6,1.39,0.48,0.0575717886892004,109488,1.5206666666667172,0,0,1.0
1.5,50.0,20.0,10.0,14,1.39,0.48,0.0546654800334072,99441,1.381124999999967,0,0,1.0
1.5,50.0,20.0,10.0,22,1.39,0.48,0.0576119856034252,115305,1.601458333333349,0,0,1.0
1.5,50.0,30.0,1.0,0,1.39,0.48,0.2780692240100537,72836,1.0116111111110997,28,42,1.5
1.5,50.0,30.0,1.0,8,1.39,0.48,0.2491958115183221,76400,1.0611111111111178,29,70,2.413793103448276
1.5,50.0,30.0,1.0,16,1.39,0.48,0.1270962005134475,114147,1.5853749999999889,2,28,14.0
1.5,50.0,30.0,1.0,24,1.39,0.48,0.0458410292636187,192526,2.6739722222221425,0,3,1.0
1.5,50.0,30.0,2.0,2,1.39,0.48,0.3821467583370613,46689,0.6484583333333315,3,18,6.0
1.5,50.0,30.0,2.0,10,1.39,0.48,0.1351264417003466,98148,1.3631666666666746,0,11,1.0
1.5,50.0,30.0,2.0,18,1.39,0.48,0.176769977346424,90052,1.25072222222224,0,27,1.0
1.5,50.0,30.0,2.0,26,1.39,0.48,0.1623739567748915,55477,0.7705138888888702,0,4,1.0
1.5,50.0,30.0,3.0,4,1.39,0.48,0.1209979100841161,100961,1.4022361111111084,0,8,1.0
1.5,50.0,30.0,3.0,12,1.39,0.48,0.1283071450507249,78152,1.0854444444444136,0,5,1.0
1.5,50.0,30.0,3.0,20,1.39,0.48,0.4083231419025404,15863,0.2203194444444397,0,5,1.0
1.5,50.0,30.0,3.0,28,1.39,0.48,0.3083340380549828,23650,0.3284722222222196,0,7,1.0
1.5,50.0,30.0,4.0,6,1.39,0.48,0.0900496578248186,88405,1.2278472222222323,0,4,1.0
1.5,50.0,30.0,4.0,14,1.39,0.48,0.0478644650379456,148375,2.0607638888888924,0,3,1.0
1.5,50.0,30.0,4.0,22,1.39,0.48,0.1073978159956374,75183,1.0442083333333412,0,7,1.0
1.5,50.0,30.0,5.0,0,1.39,0.48,0.1096048549232471,120867,1.6787083333333357,0,15,1.0
1.5,50.0,30.0,5.0,8,1.39,0.48,0.2089333208466154,21356,0.2966111111111188,0,2,1.0
1.5,50.0,30.0,5.0,16,1.39,0.48,0.1345293083236107,51180,0.7108333333333091,0,2,1.0
1.5,50.0,30.0,5.0,24,1.39,0.48,0.048783288000552,158090,2.195694444444399,0,6,1.0
1.5,50.0,30.0,6.0,2,1.39,0.48,0.0468214159147729,146732,2.0379444444444323,0,4,1.0
1.5,50.0,30.0,6.0,10,1.39,0.48,0.0818284498564688,57814,0.8029722222221909,0,2,1.0
1.5,50.0,30.0,6.0,18,1.39,0.48,0.2650557320553863,18571,0.2579305555555509,0,4,1.0
1.5,50.0,30.0,6.0,26,1.39,0.48,0.0317877470612427,169543,2.3547638888888622,0,0,1.0
1.5,50.0,30.0,8.0,4,1.39,0.48,0.0201815279626829,154742,2.149194444444426,0,0,1.0
1.5,50.0,30.0,8.0,12,1.39,0.48,0.0461378407976179,140626,1.9531388888889607,0,5,1.0
1.5,50.0,30.0,8.0,20,1.39,0.48,0.031459826075299,148915,2.068263888888864,0,1,1.0
1.5,50.0,30.0,8.0,28,1.39,0.48,0.058301703259649,151122,2.098916666666649,0,9,1.0
1.5,50.0,30.0,10.0,6,1.39,0.48,0.0369632544088102,142330,1.97680555555551,0,2,1.0
1.5,50.0,30.0,10.0,14,1.39,0.48,0.0311209867219061,148289,2.0595694444443486,0,0,1.0
1.5,50.0,30.0,10.0,22,1.39,0.48,0.037150569886066,151697,2.10690277777786,0,2,1.0
1.5,50.0,40.0,1.0,0,1.39,0.48,0.0748281833201215,163430,2.269861111111137,0,20,1.0
1.5,50.0,40.0,1.0,8,1.39,0.48,0.1062377151856106,139705,1.940347222222208,0,25,1.0
1.5,50.0,40.0,1.0,16,1.39,0.48,0.2140557607875598,103406,1.4361944444444668,21,43,2.0476190476190474
1.5,50.0,40.0,1.0,24,1.39,0.48,0.0996294987736358,147179,2.044152777777755,0,20,1.0
1.5,50.0,40.0,2.0,2,1.39,0.48,0.0965581526067161,149443,2.0755972222222114,0,20,1.0
1.5,50.0,40.0,2.0,10,1.39,0.48,0.0838723162308943,154773,2.149624999999985,0,17,1.0
1.5,50.0,40.0,2.0,18,1.39,0.48,0.1016695219002882,82305,1.143125000000024,0,0,1.0
1.5,50.0,40.0,2.0,26,1.39,0.48,0.2621368948247013,74875,1.0399305555555642,0,25,1.0
1.5,50.0,40.0,3.0,4,1.39,0.48,0.1182373320448732,97273,1.351013888888878,0,5,1.0
1.5,50.0,40.0,3.0,12,1.39,0.48,0.3142515503599871,28058,0.3896944444444509,0,3,1.0
1.5,50.0,40.0,3.0,20,1.39,0.48,0.136029286239943,67950,0.9437499999999972,0,7,1.0
1.5,50.0,40.0,3.0,28,1.39,0.48,0.169792012390771,99429,1.380958333333325,0,19,1.0
1.5,50.0,40.0,4.0,6,1.39,0.48,0.35602137422317,17217,0.2391250000000109,0,4,1.0
1.5,50.0,40.0,4.0,14,1.39,0.48,0.3307468690008487,21878,0.3038611111111229,0,8,1.0
1.5,50.0,40.0,4.0,22,1.39,0.48,0.0333201048569312,192262,2.670305555555532,0,6,1.0
1.5,50.0,40.0,5.0,0,1.39,0.48,0.1436990420479684,60859,0.8452638888888854,0,5,1.0
1.5,50.0,40.0,5.0,8,1.39,0.48,0.0471169641243811,154868,2.150944444444394,0,7,1.0
1.5,50.0,40.0,5.0,16,1.39,0.48,0.1648174313973753,40341,0.5602916666666576,0,3,1.0
1.5,50.0,40.0,5.0,24,1.39,0.48,0.0412900007907786,164403,2.283375000000004,0,5,1.0
1.5,50.0,40.0,6.0,2,1.39,0.48,0.2346488541912262,29717,0.4127361111111201,0,2,1.0
1.5,50.0,40.0,6.0,10,1.39,0.48,0.0627040578505827,79377,1.1024583333333282,0,2,1.0
1.5,50.0,40.0,6.0,18,1.39,0.48,0.0352999935554946,186204,2.5861666666667578,0,5,1.0
1.5,50.0,40.0,6.0,26,1.39,0.48,0.0798553192135148,132153,1.835458333333324,0,7,1.0
1.5,50.0,40.0,8.0,4,1.39,0.48,0.027770485836656,175841,2.442236111111196,0,0,1.0
1.5,50.0,40.0,8.0,12,1.39,0.48,0.0435988743694821,133614,1.855749999999944,0,1,1.0
1.5,50.0,40.0,8.0,20,1.39,0.48,0.0455228548993008,151543,2.1047638888889613,0,4,1.0
1.5,50.0,40.0,8.0,28,1.39,0.48,0.0484921600174813,183355,2.54659722222218,0,4,1.0
1.5,50.0,40.0,10.0,6,1.39,0.48,0.0320960193573351,169445,2.353402777777766,0,0,1.0
1.5,50.0,40.0,10.0,14,1.39,0.48,0.06251341356033,85175,1.1829861111111362,0,0,1.0
1.5,50.0,40.0,10.0,22,1.39,0.48,0.0256809329824251,178953,2.485458333333231,0,0,1.0
1.5,50.0,50.0,1.0,0,1.39,0.48,0.1699156617368606,65925,0.9156250000000332,0,0,1.0
1.5,50.0,50.0,1.0,8,1.39,0.48,0.0612623715927538,165197,2.294402777777788,0,2,1.0
1.5,50.0,50.0,1.0,16,1.39,0.48,0.0628530118338518,202302,2.809749999999989,0,20,1.0
1.5,50.0,50.0,1.0,24,1.39,0.48,0.1752255806029016,96839,1.3449861111111143,0,22,1.0
1.5,50.0,50.0,2.0,2,1.39,0.48,0.1908669675734069,84190,1.1693055555555198,0,19,1.0
1.5,50.0,50.0,2.0,10,1.39,0.48,0.1140377131566892,116405,1.6167361111110434,0,12,1.0
1.5,50.0,50.0,2.0,18,1.39,0.48,0.0776839041559691,147740,2.051944444444474,0,9,1.0
1.5,50.0,50.0,2.0,26,1.39,0.48,0.0779541118301633,123169,1.7106805555555502,0,8,1.0
1.5,50.0,50.0,3.0,4,1.39,0.48,0.2770121434622451,60197,0.8360694444444389,0,7,1.0
1.5,50.0,50.0,3.0,12,1.39,0.48,0.1676947199782303,88011,1.222375000000038,0,12,1.0
1.5,50.0,50.0,3.0,20,1.39,0.48,0.1851887007822368,83227,1.1559305555555348,0,16,1.0
1.5,50.0,50.0,3.0,28,1.39,0.48,0.1098575485732919,110915,1.5404861111110992,0,7,1.0
1.5,50.0,50.0,4.0,6,1.39,0.48,0.1320067136504888,113798,1.5805277777777842,0,17,1.0
1.5,50.0,50.0,4.0,14,1.39,0.48,0.1866456561239108,62191,0.8637638888888994,0,11,1.0
1.5,50.0,50.0,4.0,22,1.39,0.48,0.0226060569670977,216511,3.007097222222248,0,5,1.0
1.5,50.0,50.0,5.0,0,1.39,0.48,0.0767011509427547,83323,1.1572638888888762,0,2,1.0
1.5,50.0,50.0,5.0,8,1.39,0.48,0.049942376586012,171111,2.376541666666586,0,3,1.0
1.5,50.0,50.0,5.0,16,1.39,0.48,0.0449727961310329,196847,2.7339861111110872,0,7,1.0
1.5,50.0,50.0,5.0,24,1.39,0.48,0.0172958791972298,212313,2.948791666666597,0,3,1.0
1.5,50.0,50.0,6.0,2,1.39,0.48,0.1153663114034924,58079,0.806652777777764,0,3,1.0
1.5,50.0,50.0,6.0,10,1.39,0.48,0.0745379858657579,113200,1.5722222222222269,0,6,1.0
1.5,50.0,50.0,6.0,18,1.39,0.48,0.1335884416235368,89805,1.2472916666666714,0,0,1.0
1.5,50.0,50.0,6.0,26,1.39,0.48,0.0383646541580592,203113,2.821013888888805,0,6,1.0
1.5,50.0,50.0,8.0,4,1.39,0.48,0.0333369188189987,165482,2.298361111111055,0,0,1.0
1.5,50.0,50.0,8.0,12,1.39,0.48,0.0351677334370591,172327,2.393430555555487,0,2,1.0
1.5,50.0,50.0,8.0,20,1.39,0.48,0.0524054290978912,134608,1.8695555555555807,0,0,1.0
1.5,50.0,50.0,8.0,28,1.39,0.48,0.0921419514551872,66248,0.9201111111111474,0,0,1.0
1.5,50.0,50.0,10.0,6,1.39,0.48,0.0541826575855825,109385,1.5192361111111243,0,2,1.0
1.5,50.0,50.0,10.0,14,1.39,0.48,0.0199434744115698,190887,2.6512083333334133,0,1,1.0
1.5,50.0,50.0,10.0,22,1.39,0.48,0.0274809407365013,194656,2.703555555555466,0,0,1.0
1.8,50.0,10.0,1.0,0,1.39,0.48,1.2400939109361069,6602,0.0764120370370364,40,39,0.975
1.8,50.0,10.0,1.0,8,1.39,0.48,1.2915500641848567,6232,0.0721296296296294,40,39,0.975
1.8,50.0,10.0,1.0,16,1.39,0.48,1.311664243011768,6189,0.071631944444443,40,40,1.0
1.8,50.0,10.0,1.0,24,1.39,0.48,1.33764525500324,6196,0.0717129629629623,40,41,1.025
1.8,50.0,10.0,2.0,2,1.39,0.48,1.2911123613567117,6221,0.0720023148148142,40,40,1.0
1.8,50.0,10.0,2.0,10,1.39,0.48,1.3017147020725337,6176,0.0714814814814808,40,41,1.025
1.8,50.0,10.0,2.0,18,1.39,0.48,1.2991868991363396,6137,0.0710300925925927,40,39,0.975
1.8,50.0,10.0,2.0,26,1.39,0.48,1.2797569885641684,6296,0.0728703703703689,40,41,1.025
1.8,50.0,10.0,3.0,4,1.39,0.48,1.2957241158585415,6249,0.072326388888888,40,41,1.025
1.8,50.0,10.0,3.0,12,1.39,0.48,1.3044915803109036,6176,0.0714814814814809,40,40,1.0
1.8,50.0,10.0,3.0,20,1.39,0.48,1.3343869891575957,5995,0.0693865740740727,40,40,1.0
1.8,50.0,10.0,3.0,28,1.39,0.48,1.291772813688225,6312,0.0730555555555554,40,40,1.0
1.8,50.0,10.0,4.0,6,1.39,0.48,1.295412065930564,6249,0.0723263888888878,40,42,1.05
1.8,50.0,10.0,4.0,14,1.39,0.48,1.2723230262125031,6371,0.0737384259259253,40,41,1.025
1.8,50.0,10.0,4.0,22,1.39,0.48,1.2790180265654607,6324,0.0731944444444451,40,40,1.0
1.8,50.0,10.0,5.0,0,1.39,0.48,1.2185557724065723,6661,0.0770949074074073,40,40,1.0
1.8,50.0,10.0,5.0,8,1.39,0.48,1.259800498753122,6416,0.0742592592592597,40,39,0.975
1.8,50.0,10.0,5.0,16,1.39,0.48,1.2711946833463406,6395,0.0740162037037023,40,40,1.0
1.8,50.0,10.0,5.0,24,1.39,0.48,1.305856737141069,6338,0.0733564814814811,40,41,1.025
1.8,50.0,10.0,6.0,2,1.39,0.48,1.273641407736223,6308,0.0730092592592593,40,40,1.0
1.8,50.0,10.0,6.0,10,1.39,0.48,1.259405041490516,6387,0.0739236111111102,40,41,1.025
1.8,50.0,10.0,6.0,18,1.39,0.48,1.2673586097945806,6330,0.0732638888888891,40,39,0.975
1.8,50.0,10.0,6.0,26,1.39,0.48,1.2569148264984198,6340,0.0733796296296284,40,41,1.025
1.8,50.0,10.0,8.0,4,1.39,0.48,1.245532403860888,6527,0.07554398148148,40,42,1.05
1.8,50.0,10.0,8.0,12,1.39,0.48,1.234120795107052,6540,0.0756944444444432,40,40,1.0
1.8,50.0,10.0,8.0,20,1.39,0.48,1.2819313442412268,6234,0.0721527777777768,40,39,0.975
1.8,50.0,10.0,8.0,28,1.39,0.48,1.2427640415140502,6552,0.0758333333333339,40,41,1.025
1.8,50.0,10.0,10.0,6,1.39,0.48,1.293278067266702,6333,0.0732986111111098,40,42,1.05
1.8,50.0,10.0,10.0,14,1.39,0.48,1.2174531668153086,6726,0.0778472222222222,40,40,1.0
1.8,50.0,10.0,10.0,22,1.39,0.48,1.282332116208911,6299,0.0729050925925919,40,40,1.0
1.8,50.0,20.0,1.0,0,1.39,0.48,1.23217714154477,13063,0.1511921296296331,80,81,1.0125
1.8,50.0,20.0,1.0,8,1.39,0.48,1.2211810786380717,13276,0.1536574074074113,80,80,1.0
1.8,50.0,20.0,1.0,16,1.39,0.48,1.2413982502852643,13145,0.1521412037037071,80,80,1.0
1.8,50.0,20.0,1.0,24,1.39,0.48,1.2237533733133563,13340,0.1543981481481502,80,82,1.025
1.8,50.0,20.0,2.0,2,1.39,0.48,1.2255119544592654,13175,0.1524884259259303,80,80,1.0
1.8,50.0,20.0,2.0,10,1.39,0.48,1.2331089961477664,13239,0.15322916666667,80,81,1.0125
1.8,50.0,20.0,2.0,18,1.39,0.48,1.2013262910797775,13632,0.1577777777777808,80,81,1.0125
1.8,50.0,20.0,2.0,26,1.39,0.48,1.218312575030033,13328,0.1542592592592618,80,80,1.0
1.8,50.0,20.0,3.0,4,1.39,0.48,1.2045849831900994,13385,0.1549189814814854,80,76,0.95
1.8,50.0,20.0,3.0,12,1.39,0.48,1.187074765676043,13763,0.1592939814814865,80,79,0.9875
1.8,50.0,20.0,3.0,20,1.39,0.48,1.1621584297231111,14265,0.1651041666666717,80,81,1.0125
1.8,50.0,20.0,3.0,28,1.39,0.48,1.2045593384489406,13423,0.1553587962962999,80,79,0.9875
1.8,50.0,20.0,4.0,6,1.39,0.48,1.2196598791675797,13407,0.1551736111111153,80,78,0.975
