W,L,qp,qr,seed,v_ref,r_robot,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio,tag
2.5,50.0,50.0,3.0,0,1.39,0.48,1.0684069629434585,37915,0.3159583333333343,198,200,1.0101010101010102,AMS-1073074102-0|qp50
2.5,50.0,50.0,3.0,12,1.39,0.48,1.1206366584438516,36079,0.3006583333333298,198,193,0.9747474747474748,AMS-1073074102-0|qp50
2.5,50.0,50.0,3.0,24,1.39,0.48,1.0559833728583738,37529,0.3127416666666674,198,194,0.9797979797979798,AMS-1073074102-0|qp50
1.2,50.0,14.0,3.0,6,1.39,0.48,1.272462938005409,8904,0.1545833333333353,56,55,0.9821428571428572,AMS-244428233-0|qp14
1.2,50.0,14.0,3.0,18,1.39,0.48,1.2161617472158792,9249,0.1605729166666677,56,56,1.0,AMS-244428233-0|qp14
1.2,50.0,6.0,3.0,0,1.39,0.48,1.2996716101694874,3776,0.0655555555555559,24,23,0.9583333333333334,AMS-244428233-0|qp6
1.2,50.0,6.0,3.0,12,1.39,0.48,1.2765149921094117,3802,0.0660069444444445,24,24,1.0,AMS-244428233-0|qp6
1.2,50.0,6.0,3.0,24,1.39,0.48,1.3308420473307416,3634,0.0630902777777774,24,24,1.0,AMS-244428233-0|qp6
2.5,50.0,12.0,3.0,6,1.39,0.48,1.2721357960457793,3844,0.0320333333333338,48,47,0.9791666666666666,AMS-4480498-0|qp12
2.5,50.0,12.0,3.0,18,1.39,0.48,1.266131045241803,3846,0.0320500000000003,48,48,1.0,AMS-4480498-0|qp12
2.5,50.0,30.0,3.0,0,1.39,0.48,1.1929746153092295,10203,0.0850250000000006,120,119,0.9916666666666668,AMS-4480498-0|qp30
2.5,50.0,30.0,3.0,12,1.39,0.48,1.2321399635406158,9874,0.0822833333333342,120,119,0.9916666666666668,AMS-4480498-0|qp30
2.5,50.0,30.0,3.0,24,1.39,0.48,1.2270896496336294,9961,0.0830083333333349,120,118,0.9833333333333332,AMS-4480498-0|qp30
3.6,50.0,18.0,3.0,6,1.39,0.48,1.2492237682681264,11427,0.0661284722222222,72,71,0.9861111111111112,AMS-4480626-0|qp18
3.6,50.0,18.0,3.0,18,1.39,0.48,1.212863813890234,11778,0.0681597222222228,72,73,1.0138888888888888,AMS-4480626-0|qp18
3.6,50.0,43.0,3.0,0,1.39,0.48,1.0245231754391768,33419,0.1933969907407404,172,176,1.0232558139534884,AMS-4480626-0|qp43
3.6,50.0,43.0,3.0,12,1.39,0.48,1.0408662381389229,32670,0.1890625000000008,170,168,0.9882352941176472,AMS-4480626-0|qp43
3.6,50.0,43.0,3.0,24,1.39,0.48,1.0690723741725905,32028,0.1853472222222216,172,173,1.005813953488372,AMS-4480626-0|qp43
3.6,50.0,18.0,3.0,6,1.39,0.48,1.35426482991284,10671,0.0617534722222224,72,73,1.0138888888888888,AMS-4480644-0|qp18
3.6,50.0,18.0,3.0,18,1.39,0.48,1.302017504285777,11083,0.0641377314814817,72,73,1.0138888888888888,AMS-4480644-0|qp18
3.6,50.0,43.0,3.0,0,1.39,0.48,1.1996807368677145,28879,0.1671238425925939,172,177,1.0290697674418603,AMS-4480644-0|qp43
3.6,50.0,43.0,3.0,12,1.39,0.48,1.2095073787771482,28460,0.1646990740740742,172,166,0.9651162790697676,AMS-4480644-0|qp43
3.6,50.0,43.0,3.0,24,1.39,0.48,1.2343702029983328,27882,0.1613541666666648,172,172,1.0,AMS-4480644-0|qp43
2.5,50.0,12.0,3.0,6,1.39,0.48,1.3045575160717373,7311,0.0609250000000017,48,47,0.9791666666666666,AMS-4495978-0|qp12
2.5,50.0,12.0,3.0,18,1.39,0.48,1.3141458785249374,7376,0.0614666666666676,48,48,1.0,AMS-4495978-0|qp12
2.5,50.0,30.0,3.0,0,1.39,0.48,1.1974177688185137,20339,0.1694916666666689,120,115,0.9583333333333334,AMS-4495978-0|qp30
2.5,50.0,30.0,3.0,12,1.39,0.48,1.2538240174220068,19286,0.1607166666666681,120,121,1.0083333333333333,AMS-4495978-0|qp30
2.5,50.0,30.0,3.0,24,1.39,0.48,1.2641050257055704,19062,0.1588500000000009,120,120,1.0,AMS-4495978-0|qp30
2.5,50.0,12.0,3.0,6,1.39,0.48,1.1812818706860204,7099,0.0591583333333345,48,48,1.0,AMS-4495979-0|qp12
2.5,50.0,12.0,3.0,18,1.39,0.48,1.171571985519355,7182,0.0598500000000008,48,48,1.0,AMS-4495979-0|qp12
2.5,50.0,30.0,3.0,0,1.39,0.48,1.1010161674784582,19298,0.160816666666667,120,124,1.0333333333333334,AMS-4495979-0|qp30
2.5,50.0,30.0,3.0,12,1.39,0.48,1.1603049526989395,17970,0.1497500000000001,120,120,1.0,AMS-4495979-0|qp30
2.5,50.0,30.0,3.0,24,1.39,0.48,1.163951311904588,17951,0.1495916666666672,120,121,1.0083333333333333,AMS-4495979-0|qp30
2.5,50.0,12.0,3.0,6,1.39,0.48,1.1745550122249837,8180,0.0681666666666675,48,49,1.0208333333333333,AMS-4496429-0|qp12
2.5,50.0,12.0,3.0,18,1.39,0.48,1.1555529576806172,8554,0.0712833333333342,48,49,1.0208333333333333,AMS-4496429-0|qp12
2.5,50.0,30.0,3.0,0,1.39,0.48,0.9372149947360624,26596,0.221633333333335,120,117,0.975,AMS-4496429-0|qp30
2.5,50.0,30.0,3.0,12,1.39,0.48,0.9962048800161508,24795,0.2066250000000036,120,119,0.9916666666666668,AMS-4496429-0|qp30
2.5,50.0,30.0,3.0,24,1.39,0.48,0.9421414353851308,26627,0.2218916666666706,120,117,0.975,AMS-4496429-0|qp30
2.5,50.0,12.0,3.0,6,1.39,0.48,1.329875541882329,7151,0.0595916666666684,48,48,1.0,AMS-7370864-0|qp12
2.5,50.0,12.0,3.0,18,1.39,0.48,1.3287747524752436,7272,0.0606000000000011,48,49,1.0208333333333333,AMS-7370864-0|qp12
2.5,50.0,30.0,3.0,0,1.39,0.48,1.217681943400963,19965,0.1663750000000015,120,117,0.975,AMS-7370864-0|qp30
2.5,50.0,30.0,3.0,12,1.39,0.48,1.2508250687990237,19259,0.1604916666666673,120,121,1.0083333333333333,AMS-7370864-0|qp30
2.5,50.0,30.0,3.0,24,1.39,0.48,1.2509691287682567,19306,0.1608833333333348,120,119,0.9916666666666668,AMS-7370864-0|qp30
4.0,50.0,80.0,3.0,6,1.39,0.48,0.982021354933448,65184,0.3394999999999977,320,325,1.015625,AMS-7371505-0|qp80
4.0,50.0,80.0,3.0,18,1.39,0.48,0.9745872324934182,65933,0.3434010416666644,320,311,0.971875,AMS-7371505-0|qp80
4.0,50.0,100.0,3.0,0,1.39,0.48,0.8192047321381932,96785,0.5040885416666656,400,400,1.0,AMS-7371505-3|qp100
4.0,50.0,100.0,3.0,12,1.39,0.48,0.7202836316268207,112082,0.5837604166666636,400,388,0.97,AMS-7371505-3|qp100
4.0,50.0,100.0,3.0,24,1.39,0.48,0.868237285585374,93044,0.484604166666667,400,402,1.005,AMS-7371505-3|qp100
4.0,50.0,60.0,3.0,6,1.39,0.48,1.1812825434322598,40638,0.2116562499999988,240,237,0.9875,AMS-7371505-3|qp60
